x,y,z,label
-0.009554,-0.028223,-0.248158,1
-0.272423,0.202849,0.148478,1
0.109746,0.112773,-0.188889,2
0.235305,-0.013217,0.245213,2
0.454720,-0.099903,-0.108022,2
0.289887,0.218660,0.330135,2
0.928838,-0.032011,-0.106694,2
-0.734307,0.132154,0.094404,1
-0.593497,0.107308,-0.035983,1
0.471508,-0.277362,0.129630,2
-0.423003,0.109613,0.168129,1
0.491660,-0.248631,-0.084639,2
-0.935586,0.105026,0.003174,1
-0.563622,-0.381664,-0.117900,1
0.679675,0.278831,0.156051,2
-0.397664,0.168605,-0.416262,1
0.567651,0.258113,0.002593,2
0.597140,0.269976,0.269449,2
0.473957,0.265682,0.124970,2
0.580518,0.146114,-0.189866,2
0.424659,-0.113039,-0.031804,2
0.492643,-0.065583,0.129214,2
0.507617,-0.202630,0.140375,2
-0.628543,-0.378458,0.229945,1
0.751417,-0.062411,0.023800,2
-0.202570,-0.009902,0.217513,1
-0.149098,-0.155795,-0.021867,1
0.617869,-0.353948,0.147957,2
0.805093,-0.025967,0.054836,2
0.218369,-0.242985,0.131276,2
-0.315162,0.007662,-0.323360,1
-0.940923,-0.030867,0.062452,1
-0.729647,0.314642,-0.229640,1
-0.806202,0.237850,0.065005,1
0.857850,0.415460,-0.198436,2
-0.563386,0.090609,-0.258674,1
-0.239274,0.062728,0.084896,1
-0.238239,-0.263900,0.043308,1
-0.610679,0.202059,0.068382,1
0.657985,0.111603,-0.163331,2
0.365035,-0.262761,0.101135,2
0.396518,0.234067,-0.339865,2
0.491825,0.096492,0.088637,2
0.892820,0.264124,0.139473,2
0.314151,0.134558,-0.359591,2
0.774863,0.038508,-0.252044,2
-0.392045,0.408145,0.154181,1
0.286637,-0.054433,-0.290818,2
0.562623,0.078597,0.092506,2
0.321959,-0.079153,0.038459,2
0.388784,0.032727,0.027418,2
-0.264722,0.003397,0.012741,1
-0.535247,0.105424,-0.029022,1
-0.552340,-0.439716,-0.085104,1
0.765326,0.182968,0.294032,2
-0.749019,-0.274063,-0.202197,1
-0.297393,-0.181471,-0.142566,1
0.429444,-0.399537,-0.208502,2
-0.452878,0.309134,0.018941,1
-0.731855,0.103981,0.190201,1
0.656849,0.288370,0.383429,2
-0.382170,0.331912,-0.353270,1
0.337285,0.172153,-0.042772,2
-0.483492,0.410670,0.184923,1
-0.604301,0.375901,0.151203,1
-0.726814,-0.023841,0.097835,1
0.554791,0.066423,-0.037814,2
-0.412273,0.223915,0.487324,1
0.497759,0.015236,0.303048,2
0.429723,0.264198,-0.137046,2
0.437468,0.063178,0.252134,2
-0.510173,-0.189565,0.189063,1
0.339841,-0.314378,0.054012,2
0.485965,0.218085,0.037286,2
-0.337317,-0.204293,0.061216,1
-0.065494,0.186094,-0.352683,1
-0.449546,0.191207,-0.318014,1
0.336329,0.316127,-0.085990,2
0.308416,-0.147773,0.017192,2
0.294688,-0.149003,0.110894,2
0.623136,-0.221398,-0.250754,2
0.707910,-0.091135,-0.234871,2
-0.615863,0.313251,-0.106396,1
-0.515054,0.354499,-0.007121,1
0.495922,0.003876,-0.164591,2
-0.609983,-0.053977,-0.203245,1
0.555072,-0.226132,0.178183,2
-0.730294,-0.226436,-0.089752,1
0.432833,-0.371527,-0.259398,2
-0.639791,-0.242464,-0.166180,1
-0.571616,-0.058352,0.038213,1
0.725064,-0.221957,-0.195085,2
-0.394408,-0.114319,-0.075193,1
-0.648129,-0.272586,0.018660,1
0.560520,0.393047,-0.020723,2
-0.324129,0.083815,-0.328777,1
0.445871,-0.141422,-0.359732,2
0.467571,-0.072271,0.201371,2
0.348928,0.052808,-0.235697,2
-0.340547,-0.000911,-0.088796,1
-0.116183,-0.302942,-0.134378,1
-0.515771,0.354935,0.035713,1
-0.398501,-0.345026,0.082071,1
0.552128,-0.389858,0.052193,2
-0.509764,-0.293511,0.198876,1
-0.306008,-0.182665,-0.088166,1
-0.011503,-0.119476,-0.068999,1
0.538774,0.076079,-0.051399,2
-0.421067,-0.039036,0.053712,1
0.513820,-0.347923,0.049797,2
-0.447639,0.192619,0.209064,1
-0.585517,-0.253864,0.227177,1
-0.401330,0.067980,0.404152,1
-0.553858,0.094392,0.086084,1
0.493772,-0.315899,0.118545,2
-0.261130,0.342338,0.241485,1
-0.680784,0.125736,-0.067558,1
0.527068,0.142602,-0.121868,2
0.378790,0.130813,0.260724,2
0.561100,-0.057040,0.125173,2
0.788040,-0.039405,0.026276,2
0.376303,0.255551,-0.142028,2
-0.490563,-0.058228,-0.303658,1
0.646889,0.173984,-0.165660,2
0.434242,-0.038494,-0.009949,2
-0.975996,-0.151041,-0.057489,1
0.011910,-0.380114,-0.261603,2
-0.659229,-0.373707,-0.230656,1
0.463262,0.148832,-0.353703,2
-0.630404,0.012411,-0.048522,1
-0.548061,-0.273193,-0.007330,1
0.827521,0.064390,-0.107665,2
-0.249045,-0.192158,-0.143016,1
0.657052,-0.182819,-0.339821,2
0.171158,-0.035975,-0.251882,2
-0.603840,0.169646,-0.079416,1
0.208810,0.072022,-0.044477,2
0.360487,-0.332521,0.397181,2
-0.674470,0.148930,0.176176,1
-0.995059,-0.149602,0.213381,1
0.213832,-0.181044,0.345117,2
0.192676,0.168757,-0.112361,2
-0.544313,0.084176,0.070319,1
0.642548,-0.042544,0.062811,2
-0.598476,0.173528,-0.455341,1
0.678603,-0.273499,-0.016395,2
-0.663365,0.227535,0.013057,1
-0.820338,-0.061937,0.179243,1
0.460395,-0.065690,-0.157805,2
0.694412,0.419520,-0.224199,2
0.402866,-0.183896,0.277902,2
-0.467467,-0.217447,0.032712,1
0.730939,-0.203073,-0.093244,2
0.279006,-0.125859,-0.138469,2
0.322706,0.289641,-0.073963,2
0.579317,-0.384568,0.494695,2
0.639748,0.087537,0.253592,2
-0.246747,0.329333,-0.138120,1
-0.514593,-0.054314,-0.476435,1
-0.461080,-0.084947,-0.149137,1
0.988543,0.116659,-0.157313,2
-0.504505,-0.031363,-0.401987,1
0.737316,0.338186,0.147094,2
0.588047,-0.005062,0.201552,2
-0.547579,-0.172472,-0.089598,1
-0.485400,-0.167066,0.276034,1
-0.680742,0.124823,-0.187676,1
-0.385384,-0.098816,0.241063,1
0.845402,0.017449,-0.238787,2
-0.346901,-0.042544,-0.112363,1
-0.668081,0.281646,-0.350386,1
0.940845,-0.244348,0.196360,2
0.273821,-0.128388,-0.058739,2
0.767811,-0.326475,-0.118619,2
-0.306973,0.245302,0.220324,1
-0.236580,0.129928,-0.048803,1
0.494558,-0.036589,0.091573,2
0.878534,-0.030255,-0.214856,2
0.820072,0.104943,0.122961,2
-0.023661,-0.005380,0.291761,1
0.549002,0.293777,-0.500000,2
-0.841050,-0.068249,-0.066959,1
-0.408988,-0.094427,0.086829,1
0.643772,0.464796,0.331209,2
0.500596,-0.170315,0.218391,2
-0.141059,-0.032944,-0.189101,1
-0.521542,-0.229894,-0.086081,1
0.351875,-0.178711,-0.400165,2
-0.041269,-0.169882,-0.051322,1
0.858607,0.392827,0.187669,2
