x,y,z,label
0.510514,0.022843,-0.060250,2
0.433505,-0.174632,0.116811,2
0.436921,0.068440,0.175421,2
0.173005,-0.299221,0.306488,2
0.729833,-0.371901,-0.193344,2
0.341734,0.343666,0.237928,2
-0.624421,-0.454856,0.388049,1
-0.684145,0.103306,0.340586,1
0.664259,-0.156102,-0.132759,2
-0.442977,-0.018320,-0.075328,1
-0.484324,0.283292,-0.081636,1
-0.947903,-0.116357,0.308094,1
0.456435,-0.087565,-0.334439,2
-0.185219,0.012882,0.092127,1
0.458464,0.182254,0.314963,2
-0.188173,0.002966,0.321872,1
-0.867997,-0.154756,-0.229972,1
0.512663,-0.028079,-0.096952,2
0.207447,0.200827,-0.174833,2
0.397345,-0.085226,0.030976,2
-0.401668,0.333003,-0.218113,1
-0.442688,-0.084562,0.019955,1
0.753429,0.363860,-0.347778,2
0.401789,-0.181384,0.461216,2
0.370296,-0.472264,0.163623,2
-0.564052,0.076966,-0.466842,1
0.355206,0.113390,0.099112,2
0.396282,-0.051552,-0.149337,2
-0.612821,-0.161592,-0.180223,1
0.545934,-0.135664,0.047040,2
0.322412,0.341100,0.191766,2
-0.538218,0.137401,0.176360,1
0.629796,0.143929,0.102130,2
0.260852,-0.360988,-0.098108,2
0.300286,-0.202311,0.040230,2
0.498120,0.185313,0.010997,2
0.395444,0.127347,0.187589,2
-0.741313,-0.042901,0.393982,1
-0.584991,0.145522,-0.172973,1
-0.619460,0.268890,-0.117872,1
0.326453,-0.366475,0.079522,2
0.721956,-0.157159,-0.103098,2
0.542682,-0.013497,0.234323,2
0.395751,-0.461269,0.080005,2
-0.311199,0.359065,0.100461,1
0.620328,0.168303,-0.170853,2
-0.609704,0.007620,-0.108097,1
0.930469,0.300737,-0.014918,2
0.730213,-0.029985,0.126656,2
0.411207,-0.104728,-0.281964,2
-0.643680,-0.171729,-0.301733,1
0.610798,0.123101,-0.004324,2
-0.234097,0.415354,0.100082,1
0.429422,0.146682,-0.311440,2
-0.342848,-0.103079,-0.295351,1
0.545242,0.144876,0.073957,2
-0.715080,0.040406,-0.203076,1
0.331801,-0.232259,0.100983,2
-0.369252,0.479688,-0.325814,1
-0.474646,0.166012,-0.037920,1
0.214331,0.381705,-0.141023,2
-0.696129,0.313954,-0.149164,1
0.466395,-0.401808,0.226062,2
-0.284673,-0.023195,0.049049,1
0.415399,0.185523,0.002190,2
-0.457924,0.023638,-0.187310,1
-0.202087,0.157036,0.007211,1
0.604982,-0.152412,-0.342392,2
0.101792,0.070795,0.056072,2
0.766844,-0.313556,-0.044645,2
0.345264,0.022781,-0.084098,2
-0.153451,0.192767,0.070836,1
0.601031,0.407840,-0.008144,2
0.385593,0.136149,-0.187612,2
0.373452,0.002092,-0.327329,2
0.677206,0.293435,-0.061685,2
-0.537172,-0.006421,-0.101593,1
0.276765,-0.360885,0.066514,2
-0.652241,0.173549,0.046788,1
-0.420417,-0.130094,0.013373,1
-0.596621,0.061626,-0.222279,1
0.640044,0.216245,-0.235511,2
0.326134,-0.200660,0.040629,2
-0.563907,0.116590,0.200757,1
-0.662371,-0.003381,-0.017993,1
0.386884,-0.168278,-0.011041,2
0.234404,-0.411966,0.163604,2
0.415534,0.261488,-0.117505,2
0.529284,-0.366401,-0.015903,2
0.176884,0.462126,-0.192469,2
0.568834,0.048916,-0.190541,2
0.688943,0.173053,-0.193874,2
0.689600,0.036764,0.087274,2
-0.270743,-0.381932,-0.002867,1
-0.223307,-0.175475,0.157311,1
0.560380,0.011182,0.155450,2
0.777932,0.153668,0.124799,2
0.518115,0.179723,-0.361206,2
0.473751,0.383674,-0.371671,2
0.542740,0.117871,-0.084722,2
0.623443,0.059520,-0.090416,2
-0.937925,0.097855,-0.347107,1
-0.303196,-0.192372,-0.243044,1
-0.190453,0.099068,0.154980,1
0.459150,-0.039525,-0.136152,2
-0.448966,-0.068508,0.073040,1
0.655127,0.357633,-0.007695,2
0.487185,-0.013992,0.005773,2
0.538070,-0.109032,0.314321,2
