x,y,z,label
0.505726,0.149991,-0.131604,2
0.660963,0.000332,0.202250,2
-0.476363,0.314352,-0.130895,1
-0.365317,-0.100809,0.070200,1
-0.504349,-0.343892,-0.113619,1
-0.632690,0.089262,0.158854,1
0.460563,-0.026197,0.109131,2
0.000000,0.015528,0.376457,1
-0.532227,0.125333,0.298425,1
-0.656667,0.147633,-0.011907,1
-0.629669,0.336219,0.073140,1
-0.559367,0.001207,0.112341,1
-0.323812,-0.127116,0.306503,1
0.318173,0.066936,-0.145404,2
0.198737,-0.040300,-0.210677,2
0.332803,-0.069228,-0.107696,2
-0.628698,0.256172,-0.111204,1
0.365191,-0.262409,-0.102429,2
0.625623,0.155454,-0.488358,2
0.740481,0.086251,0.179585,2
0.312086,0.078037,-0.276214,2
-0.415202,-0.299158,-0.046897,1
-0.483922,-0.140487,0.249542,1
0.601017,0.065005,-0.421542,2
-0.618038,-0.039385,0.013067,1
-0.276128,-0.053783,0.180905,1
-0.435724,0.087668,0.156251,1
0.717531,-0.038219,-0.244827,2
0.846040,0.039747,0.004620,2
-0.747521,0.117426,-0.167315,1
0.504674,-0.075967,0.093279,2
-0.956089,0.096182,0.012780,1
-0.532571,0.001471,-0.092916,1
0.659654,0.274857,-0.015535,2
0.416551,-0.216768,0.095627,2
0.882501,-0.133385,0.220347,2
0.384988,0.021814,0.156788,2
-0.998020,-0.086180,0.249503,1
-0.479226,-0.257260,-0.054956,1
0.702867,0.160173,0.007270,2
-0.754700,-0.121392,-0.026458,1
0.595620,-0.095623,0.050292,2
-0.775500,0.034627,-0.225679,1
0.384310,0.082845,-0.043238,2
-0.338707,0.222407,-0.155769,1
0.891104,0.058685,-0.192204,2
0.251063,0.127173,0.138615,2
0.498441,0.067169,0.451622,2
0.436596,-0.094908,0.350185,2
0.506373,-0.112825,-0.178681,2
-0.293517,0.235221,-0.009212,1
0.642027,-0.214719,0.044742,2
-0.862043,0.106581,-0.035042,1
0.822973,0.257438,-0.002741,2
-0.404251,-0.345449,-0.107280,1
-0.119869,-0.374128,-0.040445,1
0.197949,0.426479,-0.110009,2
-0.551833,-0.063745,-0.221058,1
-0.641195,-0.092451,-0.301157,1
-0.378782,-0.167684,0.013712,1
-0.524710,0.053081,0.166656,1
-0.355200,0.273614,0.339007,1
-0.876128,0.023657,-0.264617,1
-0.526787,0.299227,-0.013067,1
-0.479144,-0.089865,0.043977,1
0.386177,0.036262,0.299146,2
0.665460,0.012690,0.302318,2
-0.360351,0.036581,-0.051034,1
0.366071,-0.003858,0.026819,2
0.745202,-0.258251,0.174534,2
0.105098,0.031870,-0.089994,2
0.377792,-0.013481,-0.242802,2
-0.430289,0.251429,-0.064235,1
0.103515,0.080213,-0.052443,2
-0.167223,-0.199045,0.024733,1
-0.537749,-0.153958,-0.136870,1
0.495669,-0.025332,-0.216296,2
-0.702490,0.136557,-0.432777,1
-0.462762,-0.108640,-0.295967,1
-0.130748,0.106166,-0.086851,1
0.580880,0.135695,0.344341,2
-0.499589,-0.189228,-0.421266,1
-0.675200,-0.154129,-0.067467,1
-0.137545,0.224037,0.199139,1
-0.533694,0.158340,-0.091897,1
0.304419,0.233971,-0.093982,2
-0.709629,0.032439,-0.389580,1
-0.397035,0.378044,0.106236,1
-0.445127,-0.250176,0.081145,1
-0.300283,0.077806,-0.127180,1
-0.223109,0.122219,-0.107543,1
-0.679763,0.106343,0.031641,1
0.642577,0.015966,-0.320325,2
-0.620986,-0.027792,0.067698,1
0.520222,0.148223,0.330510,2
0.380855,-0.323472,-0.096196,2
-0.863461,-0.118469,0.052721,1
-0.625218,-0.035787,-0.231822,1
0.119605,-0.004704,-0.129721,2
-0.215323,-0.014818,-0.030631,1
0.447799,-0.153804,-0.211708,2
-0.858112,-0.070023,-0.365712,1
-0.582697,-0.206634,0.182359,1
0.550931,-0.177196,-0.094437,2
0.402227,0.138078,-0.177329,2
-0.308014,0.176341,-0.093612,1
-0.501027,-0.122516,0.074302,1
-0.740710,-0.251998,0.122571,1
-0.730220,-0.411466,0.354155,1
0.778739,-0.197390,-0.117062,2
0.379103,-0.209382,0.282570,2
-0.525947,0.195243,0.473730,1
-0.946867,-0.019133,0.135445,1
0.541691,0.164024,-0.097732,2
-0.474148,0.114231,-0.227034,1
-0.618861,-0.053573,0.228596,1
-0.455325,-0.278577,0.215918,1
-0.414891,-0.186758,-0.146001,1
0.125329,-0.145500,0.315070,2
0.466599,-0.036123,-0.074734,2
0.301204,0.403954,-0.138566,2
-0.606130,0.235601,-0.163100,1
0.198819,-0.175055,-0.130917,2
-0.790613,-0.035785,-0.219821,1
-0.131489,0.443370,-0.016192,1
0.626689,0.052350,-0.010085,2
0.590679,-0.141554,0.151499,2
0.287259,-0.174998,-0.067249,2
-0.232058,0.057493,0.089353,1
-0.626844,0.065305,-0.215056,1
-0.537711,0.157780,-0.038928,1
0.232087,-0.498987,0.005350,2
0.698348,-0.176167,0.150593,2
-0.589118,-0.429246,-0.217217,1
0.747705,0.114908,-0.264887,2
-0.183384,-0.010250,-0.203369,1
-0.281022,0.308983,-0.175932,1
-0.488667,0.400727,-0.317199,1
0.519592,-0.005072,0.007710,2
0.281502,-0.107974,0.234533,2
-0.370075,0.057801,0.011766,1
0.487933,0.104398,0.160129,2
-0.705083,-0.254757,0.104863,1
-0.619215,0.079809,0.223409,1
0.539274,0.032841,0.107305,2
0.418380,-0.293464,0.228864,2
-0.447848,-0.053722,-0.198346,1
0.260362,-0.466025,-0.019135,2
0.385850,0.052912,0.058371,2
-0.580520,0.047910,-0.303847,1
-0.659545,-0.082281,-0.137151,1
0.502299,0.059318,0.140196,2
-0.851442,0.162678,0.138565,1
0.255172,0.354546,0.124738,2
0.626503,-0.085062,0.273808,2
0.637021,-0.080178,0.234625,2
-0.439308,0.063426,-0.258222,1
0.477730,0.123473,0.143774,2
0.486061,-0.208242,0.080360,2
0.295029,0.161622,-0.012615,2
-0.514926,-0.335114,-0.101481,1
0.291288,0.216576,0.196053,2
-0.343246,-0.181725,0.018407,1
-0.550063,0.089723,0.130743,1
0.023307,0.237712,-0.039140,2
-0.461026,0.137956,0.248124,1
-0.608542,0.182101,-0.042449,1
0.539742,0.306831,0.083736,2
0.691747,-0.147910,-0.009302,2
-0.621048,0.069597,0.196564,1
-0.592268,-0.085421,0.087565,1
-0.454502,-0.126797,-0.191187,1
0.377200,-0.431195,-0.019811,2
0.256631,0.058526,-0.009412,2
-0.443802,0.278582,0.163385,1
-0.473804,-0.090178,0.132285,1
-0.367195,0.060093,0.138231,1
0.611135,-0.383172,0.131538,2
-0.326118,-0.172044,0.020352,1
0.307407,-0.055371,0.277860,2
0.557901,-0.004658,-0.248803,2
-0.714623,-0.206121,-0.282510,1
-0.667234,-0.251332,-0.019682,1
-0.432049,-0.071291,-0.323193,1
-0.394159,0.181213,0.165145,1
0.266888,-0.080540,-0.068703,2
-0.719593,0.436615,0.103529,1
-0.747678,-0.121460,-0.052825,1
0.642639,0.090520,-0.289032,2
0.408815,0.002921,0.007797,2
-0.546495,-0.112756,0.093517,1
0.490740,-0.049870,-0.029330,2
-0.237005,-0.212061,0.087184,1
0.491640,-0.217495,0.042215,2
-0.698860,0.139374,0.146041,1
-0.434555,-0.040465,0.139520,1
0.582870,-0.190622,0.118363,2
0.571185,-0.037511,0.034095,2
0.604874,-0.207957,-0.356686,2
0.961920,0.111611,-0.116468,2
-0.587679,-0.006567,0.023366,1
0.538688,0.227544,0.246386,2
0.559221,0.031849,0.118397,2
0.464925,-0.027326,-0.144904,2
-0.963944,-0.298543,0.172315,1
-0.826540,-0.001248,0.128220,1
-0.421245,-0.277979,-0.163527,1
0.670900,-0.090709,0.185562,2
-0.724032,-0.132714,-0.072263,1
-0.189545,-0.092687,0.229328,1
-0.260463,-0.079411,0.171593,1
-0.302418,0.266820,0.043656,1
0.996543,0.023788,-0.045094,2
0.463571,0.013979,-0.171289,2
-0.584436,0.119080,-0.150516,1
-0.469542,0.167552,0.002073,1
-0.603976,0.446307,-0.159423,1
0.408805,-0.110959,0.191045,2
0.915873,-0.165459,-0.198493,2
0.455174,-0.164030,-0.056286,2
0.348374,0.149290,-0.074254,2
0.788799,0.277868,-0.152485,2
-0.768174,0.186683,0.032617,1
0.709445,0.421219,0.138064,2
-0.521187,-0.069422,0.271740,1
0.405494,0.393790,-0.011576,2
0.480025,-0.071410,0.327367,2
-0.572720,0.064922,0.057990,1
