x,y,z,label
0.619323,0.169945,-0.154745,2
0.763627,-0.124114,0.314643,2
0.541864,0.230126,0.027180,2
0.775913,0.043596,0.060932,2
-0.587530,-0.054427,-0.307756,1
0.667345,0.052932,0.151009,2
0.711345,0.393576,-0.121921,2
-0.297982,-0.129164,0.243339,1
-0.485360,-0.210608,0.050521,1
-0.134469,0.159979,0.253335,1
0.517653,0.075379,-0.289109,2
0.225961,-0.389172,-0.062482,2
0.660510,0.133121,0.116101,2
-0.545614,0.256880,0.005708,1
-0.055678,0.204873,-0.056171,1
-0.045607,-0.092195,-0.180599,1
0.578787,0.216805,-0.003799,2
0.986785,-0.363750,0.022460,2
-0.730316,-0.069407,-0.155616,1
0.527960,-0.111519,0.136848,2
-0.573233,-0.367645,0.164770,1
0.613810,-0.037409,0.122659,2
0.411196,-0.046551,-0.403387,2
-0.527002,-0.084979,-0.006714,1
0.336409,0.311163,-0.131299,2
-0.570544,0.109064,0.227536,1
0.915910,-0.317060,-0.083726,2
0.180101,0.071861,0.285113,2
-0.167081,0.044247,0.456027,1
-0.676594,0.212406,0.226826,1
0.879640,0.262845,-0.353660,2
0.573941,0.062124,0.122998,2
0.516401,-0.351576,-0.280140,2
0.106558,-0.099064,-0.058513,2
0.554023,0.078201,0.402634,2
-0.231711,0.335150,-0.003469,1
-0.425946,-0.086494,0.009850,1
0.797981,0.134431,-0.149519,2
0.729330,0.074184,0.140321,2
0.545278,0.259359,-0.096430,2
0.635516,0.015519,-0.299663,2
0.415489,0.124326,0.056420,2
-0.380375,0.079301,0.005631,1
0.529810,-0.237085,-0.054635,2
-0.383219,-0.440745,-0.272577,1
0.518369,0.197673,0.048347,2
-0.664418,-0.109184,-0.160996,1
0.578204,0.204732,0.077261,2
-0.307968,-0.119697,0.309282,1
-0.393115,-0.184299,-0.457434,1
0.481414,-0.289536,-0.133921,2
0.345353,-0.070768,0.315514,2
0.191038,0.099456,0.065254,2
-0.642292,-0.457165,-0.332735,1
-0.531295,0.415016,0.106093,1
0.739134,-0.379701,-0.165302,2
