x,y,z,label
0.621131,-0.058642,0.297861,2
-0.572254,0.011699,0.317545,1
0.681760,0.070199,0.317687,2
0.873938,-0.109203,0.090083,2
0.579491,-0.001752,-0.045734,2
0.456490,-0.058011,0.304855,2
0.259686,-0.480850,0.312571,2
0.439626,-0.021979,-0.247111,2
-0.394651,-0.018548,-0.238278,1
-0.513164,-0.368749,0.319066,1
0.441120,0.107372,-0.191526,2
-0.057441,0.277175,-0.053579,1
-0.817498,-0.117192,-0.241661,1
-0.564882,0.047406,-0.003442,1
0.658250,0.238417,0.492727,2
-0.339561,-0.004912,-0.154531,1
0.517466,-0.099139,0.332005,2
-0.552803,0.461205,0.130999,1
-0.497392,-0.389038,0.006710,1
0.513747,-0.165069,-0.078700,2
-0.341429,0.095226,-0.013171,1
-0.168409,-0.093903,-0.048419,1
-0.594160,-0.178147,-0.069835,1
0.443559,0.006659,-0.217540,2
0.328478,0.076179,0.020468,2
0.419601,-0.173587,0.097325,2
0.376493,-0.017959,-0.063388,2
-0.111182,0.132984,0.063061,1
0.596115,-0.148849,0.440685,2
-0.403733,-0.124971,-0.208719,1
-0.550099,-0.124291,-0.113995,1
0.416077,-0.172332,-0.229096,2
-0.497917,0.102681,0.086403,1
-0.657502,-0.353944,-0.045373,1
-0.079082,0.258151,-0.024510,1
0.733330,-0.283316,-0.146263,2
0.570343,-0.019796,-0.208860,2
0.478507,0.500000,0.093637,2
-0.449457,0.048579,-0.110749,1
-0.708498,-0.229197,0.415471,1
-0.755270,0.283384,0.432156,1
-0.892333,0.072128,0.016054,1
-0.336405,-0.076178,-0.384841,1
-0.380557,-0.126949,-0.428203,1
0.735147,-0.030066,0.057616,2
0.309672,-0.089520,-0.114391,2
-0.834820,-0.378357,0.177646,1
0.472789,0.097666,0.216460,2
0.822884,-0.068428,0.220796,2
0.821534,0.240577,0.138717,2
-0.467386,0.218592,0.291100,1
-0.740350,0.289028,-0.291583,1
-0.646068,0.166156,-0.485491,1
-0.955682,0.141601,0.223768,1
0.693930,0.143535,0.002857,2
0.872854,-0.102958,0.219887,2
0.205284,0.320764,0.184848,2
-0.564060,-0.140888,0.174145,1
0.486673,-0.439997,0.237429,2
-0.403946,-0.181711,-0.268855,1
-0.446200,-0.082697,0.169484,1
-0.012013,-0.155274,-0.000724,1
0.187865,0.244242,0.088566,2
0.457274,0.073303,-0.293101,2
-0.627808,0.036430,0.225185,1
0.971066,0.152432,-0.217852,2
-0.307238,0.173278,-0.304329,1
-0.298250,0.220391,0.074059,1
0.745718,-0.305887,0.035350,2
-0.633132,0.043377,0.437463,1
-0.247541,-0.181295,0.293918,1
-0.623716,0.262982,-0.419616,1
0.702112,-0.116614,0.149981,2
0.707712,0.029228,-0.219957,2
0.513679,-0.182343,0.102889,2
0.372980,0.483274,-0.167557,2
0.741666,-0.115494,0.313402,2
0.313914,-0.102964,0.149890,2
0.324990,-0.242409,0.386654,2
0.700957,0.080647,0.149058,2
-0.028355,0.078709,-0.200318,1
0.479129,0.154895,0.040726,2
0.194096,-0.085771,-0.059331,2
-0.397118,-0.268957,0.144414,1
-0.327226,0.005531,-0.125616,1
-0.333952,-0.149085,0.005000,1
-0.605308,0.297426,0.204867,1
0.382770,-0.267628,0.354928,2
0.577487,-0.077563,0.281285,2
0.310919,0.290222,0.421289,2
0.415549,0.048382,-0.122533,2
-0.685027,0.118955,0.141557,1
-0.071040,-0.074230,0.325418,1
-0.542159,0.172971,0.053453,1
0.658083,0.011364,0.064652,2
-0.400834,0.298446,-0.023556,1
0.643671,0.019603,0.161366,2
0.629850,0.082948,0.093010,2
0.341593,0.204646,0.178648,2
-0.175204,-0.038843,0.222278,1
-0.336354,-0.191088,0.231146,1
-0.473694,0.185367,-0.157137,1
0.323807,0.124842,-0.116856,2
-0.338279,0.002353,0.434298,1
0.198483,-0.115273,0.053129,2
-0.372435,-0.047663,-0.243330,1
-0.575324,0.037937,0.393474,1
0.432072,0.136241,0.063426,2
0.893105,-0.083409,-0.187624,2
-0.962337,-0.016541,-0.178093,1
0.651979,-0.158968,-0.016223,2
0.605847,-0.051557,0.058330,2
-0.471807,-0.222014,-0.219102,1
-0.460463,-0.131188,-0.031061,1
-0.186527,0.141308,-0.213095,1
-0.216542,0.187163,-0.003058,1
-0.303508,0.062974,0.305000,1
-0.189665,0.155332,-0.008925,1
0.847915,-0.073353,-0.377477,2
0.754762,-0.139127,-0.229948,2
-0.498010,-0.330816,0.049499,1
-0.669396,-0.208808,0.356290,1
0.355872,-0.045368,0.126780,2
-0.652882,-0.339827,0.117324,1
-0.819797,0.076356,-0.264457,1
-0.561788,0.388659,0.278256,1
0.537581,0.234422,-0.024527,2
-0.208908,0.177204,0.221488,1
0.655750,0.267134,0.334458,2
-0.175275,-0.063939,0.331587,1
0.862620,-0.288499,-0.200549,2
-0.637344,-0.272311,0.003385,1
-0.835523,-0.112992,0.172589,1
-0.536343,0.211945,0.194805,1
-0.613607,0.027163,0.326970,1
0.480071,0.042443,0.008511,2
-0.369635,0.126704,-0.139237,1
0.347508,-0.197163,0.168773,2
-0.515742,0.124595,0.282736,1
0.609420,-0.003583,0.237328,2
-0.341901,-0.063165,-0.113926,1
-0.263057,-0.093499,-0.024194,1
-0.703330,-0.016995,-0.189270,1
0.642434,0.122589,0.076414,2
-0.669849,0.086633,-0.125927,1
0.307260,-0.215943,-0.081049,2
0.611516,0.095557,0.086582,2
-0.459714,0.254841,-0.313434,1
0.531930,-0.320621,0.294123,2
0.285695,-0.074866,-0.159565,2
-0.676275,-0.069461,-0.025064,1
-0.789844,0.053704,0.254360,1
-0.520549,0.040209,-0.005455,1
-0.612558,0.222541,-0.072500,1
-0.519552,-0.024799,0.083640,1
-0.430981,-0.102805,0.013217,1
0.777234,0.095235,-0.074517,2
-0.278030,0.159344,0.102515,1
0.266627,0.234026,0.227985,2
-0.390605,-0.027381,-0.369428,1
0.687502,-0.063968,-0.173842,2
-0.507039,0.092346,0.095619,1
0.501209,-0.137329,0.138823,2
-0.307367,0.113002,-0.031758,1
-0.718151,0.479910,-0.015126,1
0.274651,0.092768,0.215118,2
-0.848274,0.280324,-0.134924,1
-0.686791,0.202827,-0.209562,1
0.432487,0.020770,0.120238,2
0.753644,0.043678,0.118065,2
0.748729,-0.329874,0.091902,2
-0.382697,0.376945,-0.221954,1
-0.500421,-0.022832,0.102029,1
0.714054,0.292398,0.020320,2
0.572104,0.045933,0.071666,2
-0.289810,-0.154604,-0.002161,1
0.630487,-0.171496,0.039488,2
-0.412277,0.208333,0.088264,1
-0.532229,-0.054609,0.048493,1
0.419521,0.366297,-0.115305,2
-0.421231,0.077192,-0.072692,1
0.237888,0.193028,-0.310915,2
-0.673978,-0.065311,0.055933,1
-0.281154,0.029804,0.064500,1
-0.305353,0.129520,0.244648,1
-0.723402,0.005065,-0.058275,1
-0.250116,-0.148121,0.052505,1
0.274393,0.065469,0.083263,2
-0.470450,-0.243219,-0.125446,1
-0.480535,0.228004,-0.341563,1
-0.699617,0.140860,0.336667,1
-0.633456,-0.104173,0.295563,1
0.463379,0.243343,-0.176200,2
0.458853,-0.044270,-0.065661,2
0.760119,0.072902,0.180220,2
-0.862557,0.370899,-0.143846,1
-0.702340,-0.075223,0.115781,1
0.650238,-0.262757,-0.133037,2
-0.663211,-0.000648,-0.100126,1
0.509101,0.269592,0.081812,2
-0.485237,0.320026,0.096628,1
0.602553,-0.075603,-0.047630,2
0.376519,0.217327,0.023393,2
-0.311356,-0.107203,0.122447,1
0.796624,0.414946,0.283227,2
0.203448,-0.138398,-0.111451,2
-0.341204,-0.081853,0.117679,1
-0.352399,-0.261678,-0.029970,1
-0.459742,-0.069234,-0.374892,1
-0.743152,-0.384365,-0.085885,1
0.200969,0.254444,0.030804,2
-0.362752,-0.196476,0.058003,1
0.562981,0.048724,-0.022393,2
-0.462835,0.030483,-0.283494,1
-0.848192,-0.286171,-0.025636,1
-0.125734,0.190989,-0.112777,1
0.336497,0.016251,0.171045,2
-0.556226,0.108763,-0.165790,1
-0.483922,0.022985,0.027351,1
-0.655561,-0.150444,-0.090735,1
-0.338445,-0.207254,-0.005280,1
0.261611,-0.067443,0.327529,2
0.501052,-0.215192,-0.056165,2
-0.245332,-0.130216,-0.254124,1
0.596148,0.322452,-0.086977,2
-0.460373,0.032895,-0.339074,1
-0.257878,0.154161,0.166681,1
-0.248920,0.147392,-0.200684,1
-0.774336,-0.247886,-0.271066,1
-0.628246,-0.096074,0.170471,1
0.225024,0.208224,-0.099747,2
0.214889,-0.471943,0.012386,2
0.682386,-0.082291,-0.173220,2
-0.571744,-0.276087,-0.476329,1
0.607149,-0.027676,0.103183,2
0.344625,-0.004581,0.206060,2
-0.406442,0.232985,0.006295,1
-0.600982,0.113119,-0.097657,1
-0.638251,-0.234279,0.152868,1
-0.426540,0.179668,0.317321,1
-0.449312,-0.020860,0.291853,1
-0.183559,0.051969,0.050438,1
0.538114,0.175187,0.103542,2
-0.514991,-0.184517,-0.123760,1
-0.394513,-0.066848,-0.072449,1
0.610019,-0.165551,-0.141768,2
-0.190593,0.297071,-0.014356,1
-0.452515,-0.017454,-0.245452,1
0.301101,-0.144425,0.050696,2
-0.452633,-0.007469,-0.180816,1
0.197398,0.139474,0.078774,2
0.607076,-0.217603,-0.023458,2
0.816499,0.080348,0.254273,2
-0.428691,-0.021334,0.219582,1
-0.180508,0.047104,-0.422662,1
-0.770919,0.086319,0.012375,1
0.726398,-0.119629,-0.145475,2
0.420476,0.021101,-0.346529,2
-0.485112,-0.215044,0.224440,1
-0.603747,0.177578,-0.086149,1
-0.363148,0.069677,0.129583,1
-0.496640,-0.213517,-0.159372,1
-0.570556,-0.193077,-0.017678,1
-0.456345,-0.086936,0.259917,1
0.492802,-0.181804,-0.041438,2
0.461452,-0.189556,-0.027320,2
0.303002,0.073682,-0.028287,2
0.072820,0.231555,-0.257139,2
-0.296329,-0.209202,0.051334,1
-0.283773,0.305485,-0.177113,1
0.354961,-0.073198,0.243701,2
-0.464846,-0.026783,0.093846,1
-0.873124,0.258495,0.087884,1
0.216614,-0.081038,0.157531,2
-0.489665,-0.039653,-0.087575,1
0.715734,-0.088104,-0.043022,2
-0.452268,0.276487,-0.260287,1
-0.421344,0.136245,0.273009,1
-0.342254,0.022754,-0.190282,1
-0.571595,-0.231381,0.072832,1
0.762296,0.182351,0.168720,2
-0.369485,-0.121856,-0.169080,1
0.785127,-0.028087,0.148512,2
0.674850,-0.173303,0.145736,2
-0.420447,-0.049082,0.027260,1
0.194260,-0.142658,0.099287,2
0.582979,0.072804,-0.161357,2
-0.414575,0.364010,-0.062400,1
0.418467,-0.040759,-0.093601,2
0.296772,0.261003,-0.093928,2
-0.373860,-0.020363,0.131811,1
-0.653513,-0.180426,0.102702,1
0.579311,-0.053620,-0.072024,2
-0.762482,-0.262090,-0.003423,1
-0.474695,0.117528,0.094068,1
-0.778377,-0.213828,-0.226149,1
0.584957,0.075958,0.168362,2
-0.744781,0.249402,0.105837,1
0.186828,0.295805,-0.058557,2
-0.841398,-0.188515,-0.254100,1
-0.568560,0.210127,-0.051022,1
-0.441814,0.011103,-0.152467,1
-0.696225,-0.000399,-0.061426,1
-0.246105,0.036767,-0.267355,1
-0.344699,0.018973,-0.066747,1
0.494841,0.313502,-0.164437,2
-0.470684,0.016898,0.395339,1
0.391653,-0.201546,-0.431279,2
-0.725951,0.160899,-0.075866,1
0.825194,0.140271,-0.007721,2
-0.539457,0.286719,0.265829,1
-0.294539,0.180935,-0.444304,1
-0.493250,0.413044,-0.046704,1
-0.295200,-0.329694,0.292010,1
0.971764,-0.265380,0.013218,2
-0.485971,-0.259992,-0.052940,1
0.702456,-0.179460,0.099282,2
-0.811888,0.315928,-0.004942,1
0.145487,-0.052486,0.087844,2
-0.399532,0.103044,0.051820,1
-0.361904,-0.441179,0.283588,1
-0.635805,-0.128548,-0.329676,1
-0.550806,-0.281554,0.129287,1
0.381759,0.108011,-0.125080,2
0.510842,-0.082577,-0.032626,2
0.512965,-0.084604,-0.009754,2
-0.521892,0.053019,-0.042984,1
-0.372879,-0.422218,-0.021678,1
-0.634845,-0.005309,0.007334,1
-0.469793,-0.404530,0.064838,1
-0.658349,0.042680,-0.049557,1
0.268263,-0.114312,0.104519,2
-0.499292,0.143139,-0.043297,1
-0.045721,-0.097885,-0.145875,1
0.286080,0.191354,0.307742,2
-0.400923,-0.235706,0.286168,1
-0.421521,0.386266,0.028270,1
-0.693597,0.035636,-0.413571,1
0.606944,-0.111699,-0.031156,2
-0.875521,-0.129965,0.089420,1
-0.485314,0.072780,-0.100072,1
-0.435946,0.281613,0.214368,1
-0.468143,0.089717,0.381098,1
-0.455164,-0.081373,-0.082940,1
0.354166,0.231349,-0.371600,2
0.612800,0.023623,-0.013283,2
0.694980,0.044964,0.001071,2
0.492093,0.009584,0.065857,2
0.503515,0.115437,0.006035,2
-0.415623,-0.147759,-0.444647,1
-0.168434,0.147965,0.027795,1
-0.543185,-0.003713,0.167209,1
0.235867,-0.018378,0.076309,2
-0.368992,0.017169,0.091611,1
0.729414,0.029349,0.331392,2
-0.170664,-0.070195,0.010679,1
-0.039121,0.044937,0.175394,1
0.243883,0.056769,-0.012298,2
0.689850,-0.129666,0.198411,2
-0.357377,0.112848,0.047784,1
-0.673990,0.118986,0.239802,1
0.527720,-0.122755,0.111821,2
-0.123561,-0.249232,0.231242,1
-0.372693,-0.222303,-0.225398,1
0.645963,-0.282545,0.162017,2
-0.272067,0.075924,0.198680,1
-0.160544,-0.052894,-0.111265,1
-0.620888,-0.097475,-0.075737,1
0.657242,-0.131991,-0.035961,2
0.364325,-0.256377,0.037170,2
0.293337,-0.360054,0.060577,2
-0.361128,0.113341,0.171125,1
0.492810,0.159835,0.133059,2
0.313912,0.182026,0.123344,2
0.112366,0.149425,-0.000637,2
-0.101207,0.082726,0.262239,1
-0.520536,-0.085404,-0.086401,1
0.351456,-0.130674,0.079364,2
-0.424927,0.140924,-0.226100,1
-0.600565,0.016357,0.072730,1
0.412837,-0.123778,0.246128,2
0.500424,0.090567,-0.196774,2
-0.901967,0.003388,-0.322679,1
0.553857,-0.140445,0.338825,2
0.188434,-0.116645,-0.078581,2
0.640450,-0.053685,-0.186255,2
-0.396254,0.068515,0.120556,1
0.806210,-0.150331,0.272410,2
-0.087499,-0.429206,0.125084,1
-0.556062,-0.014166,0.104342,1
0.330412,0.268324,0.089518,2
0.555132,0.159418,0.037619,2
0.595758,0.075160,-0.357179,2
-0.613445,-0.093702,-0.101120,1
-0.548560,0.210295,-0.370584,1
0.150759,-0.169211,0.371314,2
-0.580882,-0.131201,0.044544,1
-0.648324,-0.210712,-0.014421,1
-0.309574,-0.405428,0.073203,1
0.430535,0.359596,0.143012,2
0.133893,-0.039290,0.045932,2
-0.033619,0.425653,0.235628,1
-0.395299,0.155082,0.134603,1
0.284592,-0.122108,-0.147964,2
0.678672,0.103682,-0.147902,2
-0.316204,0.162622,-0.293707,1
-0.388958,-0.345959,-0.292782,1
-0.451631,-0.133627,-0.096142,1
0.889006,0.059911,-0.203790,2
0.496048,0.154391,-0.405965,2
-0.394161,0.010848,0.104041,1
0.773889,0.001936,-0.317940,2
-0.122684,-0.106987,-0.261806,1
-0.335316,-0.124218,-0.132602,1
-0.793821,0.176055,-0.127681,1
0.267507,0.193644,-0.281278,2
0.227301,0.002949,0.133812,2
0.674025,0.421834,-0.240925,2
-0.950986,-0.432556,0.273196,1
-0.661465,0.033297,0.148265,1
-0.103735,0.052036,0.460007,1
-0.577883,-0.071666,0.062834,1
-0.355587,0.085614,0.043690,1
0.813192,0.464235,0.371258,2
-0.504329,0.127612,0.327869,1
-0.409216,0.342808,-0.034752,1
0.700986,-0.271007,0.190700,2
-0.556649,0.026810,0.061275,1
-0.328557,0.319861,-0.066988,1
0.288621,0.236614,-0.023620,2
0.645435,-0.289991,0.049132,2
0.745985,0.237707,-0.459525,2
-0.623532,-0.331358,-0.060078,1
-0.586226,0.270101,0.041818,1
0.704914,-0.100105,0.070966,2
-0.216514,-0.115329,0.067903,1
-0.669426,-0.343922,-0.067231,1
0.302041,0.330882,0.077996,2
-0.607623,-0.257940,-0.003690,1
0.560036,-0.150876,-0.043072,2
-0.207801,-0.185688,0.244325,1
-0.265899,0.038066,-0.056627,1
0.747912,-0.002157,-0.013764,2
-1.000000,-0.342373,0.059560,1
0.380247,0.392985,0.317001,2
-0.655851,-0.021586,-0.086729,1
0.085009,-0.123384,-0.113534,2
-0.519277,0.342856,0.086376,1
0.365847,0.079636,0.004920,2
0.267032,0.143530,0.281053,2
0.495255,0.248943,-0.138007,2
0.697281,-0.014981,0.065018,2
0.586507,-0.411234,-0.045287,2
-0.468917,-0.090928,-0.093481,1
-0.218576,-0.121620,-0.288776,1
-0.240764,-0.430872,-0.276890,1
0.570480,-0.111835,-0.120623,2
0.588631,0.163361,0.029688,2
-0.356140,-0.070910,-0.007850,1
-0.528390,-0.083972,-0.425528,1
-0.475707,0.203533,0.130662,1
0.391383,0.211698,0.146910,2
-0.252727,0.050514,0.064660,1
0.425352,0.082464,0.205507,2
0.794147,0.241110,-0.088851,2
-0.598859,-0.227724,-0.138338,1
0.443459,0.090316,-0.142324,2
0.866180,-0.167880,0.168979,2
-0.514479,-0.022188,-0.116703,1
0.779161,0.305682,-0.025094,2
-0.269951,0.170886,-0.081200,1
-0.293492,0.256263,0.425591,1
0.456962,0.065669,0.047261,2
0.790383,0.001641,0.007537,2
-0.652844,0.034579,0.038286,1
-0.548289,-0.062626,0.180805,1
-0.927318,-0.094100,0.051565,1
-0.776180,-0.163169,0.104387,1
-0.128386,-0.124417,0.126141,1
0.745168,0.067166,-0.132850,2
-0.742732,-0.080646,0.205237,1
0.386965,0.109908,0.118987,2
-0.381178,-0.092698,-0.196522,1
0.231205,-0.101870,0.368149,2
0.330113,-0.004354,0.052070,2
-0.505170,-0.129138,0.324739,1
-0.507407,0.066434,0.238304,1
-0.058263,-0.063768,-0.101399,1
-0.577213,-0.101825,0.099601,1
-0.388487,-0.290630,-0.068974,1
-0.629835,0.053114,0.083037,1
-0.326383,-0.299766,-0.233334,1
-0.274254,0.020685,-0.407554,1
0.491163,0.069779,0.058544,2
0.268495,0.135874,0.049572,2
-0.389155,0.126636,-0.020917,1
-0.241598,0.039265,0.148491,1
-0.872507,0.198279,-0.180401,1
0.421223,0.002154,-0.187583,2
-0.381692,-0.138756,0.006356,1
0.635478,0.221449,-0.192204,2
0.670549,-0.125199,0.271341,2
0.347507,0.084708,0.155180,2
0.642758,0.088893,-0.028231,2
0.228661,0.155295,0.172286,2
-0.572047,0.072756,0.074250,1
-0.335731,-0.186013,-0.086523,1
0.191249,-0.207906,-0.227301,2
-0.886904,0.137938,-0.438559,1
0.910332,0.165941,-0.145508,2
-0.593505,-0.054925,-0.071355,1
0.270675,0.027701,-0.181410,2
0.540980,-0.105828,-0.405169,2
-0.639661,-0.141310,-0.127671,1
-0.315315,-0.240774,-0.175963,1
0.940195,0.045565,-0.076823,2
-0.413053,-0.223417,0.177241,1
-0.647531,-0.081132,0.428321,1
-0.707831,-0.128425,0.183516,1
-0.427115,0.429019,-0.240337,1
-0.389539,0.156997,0.236869,1
-0.136146,0.156312,-0.032301,1
0.434879,-0.019537,0.424508,2
0.354662,-0.039215,-0.002099,2
-0.169875,-0.081418,-0.423084,1
-0.794027,0.331243,-0.061182,1
0.538759,0.035843,0.248457,2
-0.444727,-0.330595,0.018878,1
0.463190,-0.023772,0.115122,2
-0.441834,-0.181679,-0.086296,1
