x,y,z,label
0.742394,0.142784,-0.186716,2
0.326483,0.201926,0.275928,2
-0.523236,-0.081902,0.306637,1
-0.420597,0.020523,0.001547,1
-0.643114,-0.223785,-0.397699,1
-0.660879,-0.178940,-0.113348,1
0.655444,0.059892,0.005724,2
-0.701624,0.303419,-0.033484,1
-0.454458,0.129772,-0.210141,1
0.379172,0.071170,0.307446,2
0.729740,-0.225200,0.190853,2
-0.340568,0.026109,0.026677,1
-0.491840,0.159375,0.026894,1
0.389023,-0.023921,-0.146828,2
0.815666,-0.228356,0.206766,2
0.312091,0.330769,0.243861,2
0.502694,-0.421757,-0.143488,2
0.320472,0.239042,0.097548,2
-0.391393,0.058548,-0.296669,1
-0.356559,-0.088596,0.032496,1
-0.965002,0.073074,0.248492,1
-0.368959,-0.304003,-0.067682,1
-0.692416,0.048197,0.275598,1
-0.263722,-0.074796,0.073030,1
-0.205566,-0.017607,0.042167,1
-0.361200,-0.143210,0.187363,1
0.579909,0.206617,0.103042,2
-0.670027,-0.290725,0.196743,1
-0.422236,-0.234947,0.277612,1
-0.476691,-0.468328,-0.277696,1
-0.579735,0.078789,-0.131351,1
-0.552375,-0.033487,-0.090284,1
0.183372,0.222220,-0.261226,2
-0.289909,0.102089,0.254379,1
0.685121,-0.145306,0.282034,2
-0.372112,-0.485953,-0.390608,1
0.539750,-0.214566,0.085453,2
-0.363862,-0.226084,0.295184,1
0.297932,-0.163780,0.219122,2
-0.708802,0.203223,-0.018933,1
-0.493553,-0.424153,0.043635,1
0.665303,-0.150321,0.364053,2
-0.546793,-0.079508,0.059662,1
0.238480,-0.014669,-0.171786,2
-0.207752,-0.218278,-0.167917,1
0.486549,0.268573,-0.403583,2
-0.878342,0.396699,0.142235,1
-0.483075,0.069159,-0.166738,1
-0.710215,-0.016982,-0.335935,1
-0.533690,0.300044,0.285958,1
-0.424645,0.087088,0.089535,1
0.434941,0.070525,-0.435627,2
-0.550768,-0.371681,-0.168983,1
-0.160303,-0.011585,0.500000,1
-0.258731,0.301170,0.110188,1
-0.275755,-0.176107,0.069057,1
-0.499685,-0.111185,-0.307079,1
0.720479,-0.275583,-0.024542,2
0.146790,-0.388668,0.074654,2
-0.731751,-0.049105,-0.024760,1
0.608200,-0.139964,0.041359,2
-0.487998,-0.394940,-0.411011,1
-0.695285,-0.080765,-0.289111,1
0.719631,0.063597,-0.168432,2
-0.495261,-0.333868,0.294638,1
0.289039,-0.316505,-0.133211,2
-0.647031,0.047608,-0.000297,1
0.730487,-0.072728,-0.070728,2
-0.563318,0.014682,-0.146816,1
0.280998,0.207909,0.120057,2
-0.148533,-0.110290,0.218169,1
-0.314168,-0.161226,-0.130376,1
-0.650408,-0.183187,0.477252,1
0.351018,-0.040376,0.039641,2
-0.507056,0.047941,0.197803,1
-0.650359,0.287416,-0.102113,1
0.479643,0.005578,0.310907,2
-0.609344,0.230909,0.140814,1
0.311013,-0.125817,0.371544,2
0.546708,-0.335816,-0.335131,2
0.430545,-0.233847,0.162936,2
-0.689863,-0.122075,0.001585,1
0.848223,0.061546,0.140804,2
0.194301,0.419215,0.085312,2
-0.454211,0.126456,0.068945,1
0.414141,-0.282701,0.101449,2
-0.647313,-0.180349,-0.345842,1
-0.746194,-0.271538,0.361152,1
-0.391326,-0.311794,0.145755,1
-0.480052,0.237899,0.440645,1
-0.440675,0.261148,-0.091075,1
-0.199829,-0.029359,0.060043,1
-0.321635,-0.231822,0.174283,1
0.569021,-0.186814,-0.113350,2
-0.479730,-0.049980,-0.201405,1
-0.832492,0.309462,0.076449,1
0.301425,0.097128,-0.255677,2
-0.698419,0.042876,0.091356,1
-0.358983,0.014899,0.059850,1
0.816146,0.371999,0.048763,2
-0.465646,-0.091065,-0.083373,1
-0.419566,0.022213,-0.031603,1
0.625619,-0.043344,-0.030671,2
-0.294122,0.009184,-0.270196,1
-0.561582,0.085467,0.467355,1
0.102362,-0.243759,0.022051,2
0.587412,-0.070919,0.398007,2
-0.717120,-0.011148,0.219070,1
-0.237066,0.286865,-0.179230,1
0.467261,-0.062164,0.120943,2
0.632690,0.134001,-0.307359,2
-0.525057,0.372369,0.049382,1
0.901204,-0.193253,0.020755,2
-0.589414,0.025583,0.206098,1
-0.583650,-0.337868,0.023139,1
-0.510738,-0.101116,-0.066052,1
-0.733902,0.249401,0.130354,1
0.615679,0.230801,-0.133287,2
-0.443111,0.102220,-0.226449,1
0.355282,-0.102996,-0.321368,2
-0.373677,-0.478463,0.063044,1
-0.487044,0.024803,0.033204,1
-0.462576,0.408808,-0.266571,1
0.316894,0.027464,-0.081385,2
-0.744372,0.007535,0.030146,1
-0.290151,-0.052915,0.156423,1
0.478170,-0.139138,-0.039059,2
-0.368150,-0.045714,-0.308828,1
-0.464064,0.061676,0.307984,1
0.720069,0.138401,-0.176037,2
0.710589,-0.055380,-0.119789,2
0.489008,-0.069418,-0.156089,2
-0.784068,-0.064416,-0.157016,1
-0.330979,0.051308,-0.372544,1
-0.509512,0.093305,-0.064489,1
-0.685454,0.141690,0.179552,1
0.675214,-0.079754,-0.076430,2
0.351621,0.121359,-0.126062,2
0.219465,0.247794,0.500000,2
0.213776,0.083507,0.137200,2
-0.726636,-0.156467,0.082457,1
-0.241837,-0.138335,0.195651,1
0.382990,0.115145,0.100585,2
-0.640677,0.091538,0.052044,1
0.457411,-0.315687,0.008405,2
0.587692,-0.075632,0.122929,2
-0.495325,-0.044669,-0.044584,1
-0.401670,-0.143955,-0.036046,1
0.501224,-0.011375,-0.385434,2
-0.222918,-0.136541,0.421029,1
-0.240271,0.201465,-0.318034,1
0.321405,-0.182389,0.000424,2
0.561135,0.118945,0.005849,2
0.591062,0.090791,0.080193,2
-0.013621,-0.042146,-0.420424,1
-0.372523,0.158435,-0.053318,1
0.698560,0.164567,-0.014476,2
-0.507064,0.041169,0.461518,1
0.499449,0.161698,0.373708,2
-0.526768,-0.457811,-0.115529,1
0.530774,-0.024759,0.106527,2
-0.517894,-0.352145,-0.303864,1
-0.498265,0.071161,0.088308,1
0.872858,0.334395,0.097142,2
0.776071,0.128437,-0.236040,2
-0.421881,-0.426895,-0.257417,1
-0.423825,-0.102394,0.404718,1
-0.664473,0.090763,-0.179100,1
-0.439104,0.426404,-0.018961,1
0.421362,0.064729,0.273559,2
-0.555492,0.013878,0.021811,1
-0.570632,0.233884,0.079596,1
-0.751688,0.102616,-0.099049,1
-0.384817,-0.129363,0.206131,1
-0.437185,0.187704,0.156897,1
-0.614845,0.097437,-0.392708,1
-0.309340,-0.276653,0.005701,1
-0.071218,0.036730,-0.071380,1
-0.544981,0.142679,-0.078388,1
0.324637,-0.362005,-0.075022,2
0.513765,-0.017002,0.086243,2
0.112949,0.230037,0.463662,2
0.198357,0.487075,0.013609,2
0.669758,-0.295576,-0.187033,2
-0.614973,0.003803,0.143851,1
-0.014013,0.317931,-0.064937,1
-0.488529,0.053146,-0.278576,1
-0.629805,0.304281,-0.093026,1
-0.625457,-0.067324,0.106100,1
-0.930645,-0.009425,-0.177360,1
-0.491934,-0.041676,-0.227468,1
0.671695,-0.329502,0.005681,2
-0.285400,0.039260,0.200947,1
0.402718,0.026193,0.001814,2
0.708516,0.293401,0.038178,2
-0.198484,-0.015415,-0.041960,1
-0.402422,0.212576,0.031844,1
-0.887948,-0.094501,0.086507,1
-0.156115,0.065522,0.122785,1
-0.432542,0.122944,-0.190848,1
-0.523720,0.116704,0.047607,1
0.491170,-0.015115,0.151590,2
0.536886,0.037656,0.045888,2
-0.490338,-0.129663,-0.111011,1
0.452114,-0.207913,0.238450,2
0.304330,0.058559,-0.218007,2
-0.361775,0.227754,0.076067,1
-0.667524,-0.229231,0.048366,1
0.431171,0.030368,0.187222,2
-0.275419,-0.254375,-0.174750,1
0.445734,-0.070111,-0.120153,2
-0.543320,0.233543,-0.052052,1
-0.307929,0.138812,0.400751,1
0.585869,0.168019,-0.153342,2
0.457410,0.436992,0.319337,2
-0.557784,0.371244,-0.021339,1
-0.194875,0.170009,0.019277,1
0.274441,0.153336,0.095336,2
-0.590107,0.226414,0.250356,1
0.550907,-0.105921,-0.119789,2
0.330487,0.200422,-0.353592,2
0.297987,0.202679,0.111570,2
0.382995,0.422228,-0.114733,2
0.488403,0.205094,0.251805,2
0.505208,0.004916,0.072691,2
-0.387537,-0.199107,0.090936,1
-0.403687,-0.210661,0.314456,1
0.447665,-0.310589,-0.195212,2
0.403109,-0.105903,0.351776,2
-0.231537,0.230827,-0.028416,1
0.665718,-0.200056,-0.215602,2
0.526245,0.396957,-0.049791,2
0.293687,-0.062131,0.068373,2
-0.373241,-0.090050,0.164860,1
-0.538964,0.003707,-0.045786,1
-0.536886,-0.445711,0.128595,1
-0.347969,-0.176334,-0.226032,1
0.354318,-0.147696,0.096850,2
-0.305226,-0.382278,-0.071021,1
-0.378399,0.149519,0.165479,1
-0.374883,-0.077335,0.443632,1
-0.604562,0.138697,-0.083863,1
0.308149,-0.249729,0.087153,2
0.213705,0.080541,0.146605,2
0.512587,0.003030,-0.205508,2
0.580444,0.380378,0.104452,2
-0.528654,-0.382173,0.193748,1
-0.143869,0.094878,0.117290,1
0.163704,0.142689,0.436977,2
0.502654,0.033999,0.472521,2
-0.455198,-0.053345,0.308961,1
-0.990018,-0.141096,0.156279,1
-0.510136,0.087121,-0.152832,1
-0.282562,0.083040,-0.293358,1
0.627892,0.078704,-0.144889,2
0.603785,-0.302214,0.403466,2
0.649333,0.300660,-0.162022,2
-0.341384,0.094485,-0.353823,1
0.712243,0.083264,0.051687,2
-0.591363,0.167363,-0.050120,1
0.724817,-0.002478,0.190235,2
0.213320,-0.328557,0.377637,2
-0.402097,-0.079602,0.212759,1
-0.756500,-0.182903,-0.070710,1
0.431468,0.176819,-0.321146,2
-0.119823,0.153607,-0.330035,1
-0.427512,0.011882,-0.000698,1
-0.567215,-0.403847,-0.266346,1
-0.419983,-0.034149,0.170386,1
-0.770764,0.331816,-0.194171,1
0.328563,-0.118202,0.009171,2
-0.486106,0.087330,0.337856,1
-0.066129,0.015275,0.032842,1
0.874938,-0.136862,0.088831,2
-0.465454,-0.116455,0.005788,1
0.359094,-0.179397,0.024493,2
0.526041,-0.174932,0.233674,2
-0.542356,0.173769,-0.279515,1
-0.671576,-0.112081,-0.037765,1
0.670292,0.256923,0.008498,2
0.758874,0.159551,-0.186948,2
-0.318839,0.310157,0.375178,1
-0.786126,0.082485,0.113521,1
-0.940917,0.176362,0.299896,1
-0.783310,0.044826,-0.235639,1
-0.554060,-0.008141,0.015749,1
-0.710251,-0.072913,0.099907,1
-0.553995,-0.163624,-0.061440,1
0.383372,0.159973,-0.130245,2
0.499858,0.181090,0.189639,2
-0.513976,0.027152,-0.071858,1
-0.402506,-0.110808,-0.086948,1
0.683540,-0.166107,0.254861,2
-0.592400,-0.099441,0.164945,1
-0.660806,0.031850,0.076000,1
-0.618023,-0.084651,0.007366,1
-0.638181,0.045795,-0.215339,1
-0.183561,-0.053803,0.175235,1
-0.189058,0.075841,0.008933,1
-0.179164,0.044992,-0.116357,1
-0.433986,0.050668,0.329803,1
-0.660499,-0.116519,-0.005376,1
0.766663,-0.179949,0.080716,2
-0.438875,0.186232,-0.103170,1
-0.594861,-0.009601,-0.024911,1
-0.744908,0.034659,0.152149,1
0.632367,0.002348,-0.162543,2
0.582340,0.034945,-0.195696,2
-0.275174,-0.249714,0.133095,1
-0.855611,-0.002909,-0.189760,1
-0.513018,-0.119853,-0.094876,1
-0.942589,-0.008257,0.417733,1
0.538640,-0.259428,-0.079391,2
-0.337835,0.158229,0.175917,1
0.734903,0.199085,-0.131991,2
0.450896,0.048473,-0.082978,2
0.870699,0.096006,-0.173052,2
-0.786129,-0.297724,-0.371006,1
-0.440295,-0.073398,-0.497655,1
-0.216485,0.175429,0.074043,1
0.837652,0.016895,-0.114120,2
0.279277,-0.371109,-0.316561,2
0.432358,-0.070457,0.120781,2
-0.689654,0.040470,-0.305479,1
-0.613721,-0.173101,0.082326,1
-0.544228,-0.197935,-0.071738,1
-0.687580,-0.306405,0.131861,1
-0.370152,-0.063936,0.094972,1
0.263987,0.009520,0.044574,2
-0.526199,-0.338253,-0.491821,1
0.461104,-0.350192,-0.207013,2
-0.449051,0.177770,0.066130,1
0.656381,0.470544,0.033071,2
-0.761306,-0.041917,0.022254,1
0.301899,0.251689,0.155406,2
-0.260762,-0.500000,-0.165490,1
-0.296001,0.270923,0.371816,1
0.266866,0.064773,0.366275,2
-0.455386,0.183025,0.046124,1
-0.587190,0.019503,0.207918,1
0.435484,0.153725,0.206539,2
-0.347773,-0.358802,-0.085262,1
-0.587004,0.020080,-0.403119,1
-0.681191,0.077889,-0.201587,1
-0.717452,0.483873,0.067753,1
-0.656955,-0.171211,0.041664,1
0.427747,0.004743,0.402666,2
-0.672289,-0.008111,0.018171,1
0.493542,-0.012435,0.057403,2
-0.540978,-0.232103,0.120694,1
0.485990,-0.312788,0.367215,2
-0.515861,-0.076918,0.226021,1
1.000000,-0.017946,-0.067804,2
0.557000,-0.219770,-0.045707,2
-0.378182,0.067567,-0.182768,1
-0.538738,-0.052230,-0.034063,1
0.729048,0.078528,0.064674,2
-0.600591,-0.139754,-0.066869,1
0.558765,0.229200,-0.080497,2
-0.713929,0.066336,0.174859,1
0.435681,0.463308,-0.461762,2
-0.609389,0.192060,-0.287361,1
-0.671656,0.129598,0.235787,1
-0.834162,-0.432804,-0.234791,1
-0.222985,0.352638,0.236750,1
0.914184,-0.130218,-0.102345,2
0.689169,0.055054,0.145616,2
-0.660810,0.228878,0.462380,1
-0.372559,0.125910,0.108145,1
-0.431747,0.157659,0.181950,1
-0.480750,-0.195949,-0.111590,1
-0.319024,0.247184,0.220581,1
-0.579100,-0.366658,0.067994,1
0.209948,-0.300661,-0.156806,2
0.443917,-0.048255,0.107897,2
