x,y,z,label
-0.568290,0.064417,0.038367,1
-0.041174,-0.262745,0.239588,1
-0.656857,0.054408,0.095847,1
-0.327239,0.002747,0.001479,1
0.437292,0.072325,-0.069156,2
0.508066,-0.128339,0.001859,2
0.418564,0.142482,-0.254154,2
0.382138,0.177257,0.104163,2
0.271563,0.144289,-0.352335,2
0.652685,0.301058,-0.404191,2
0.571325,0.204021,-0.193983,2
0.152662,-0.078680,0.430172,2
0.377377,0.188416,-0.278435,2
0.331465,-0.046547,0.317541,2
0.772138,0.269565,-0.138546,2
-0.574765,0.069130,0.075116,1
0.154716,-0.165458,-0.100177,2
0.203258,0.354595,-0.031519,2
0.391113,0.083803,-0.073802,2
0.381663,0.192520,-0.207565,2
0.464098,-0.251320,0.328567,2
0.441003,-0.208035,0.276417,2
-0.316852,0.053524,-0.399950,1
0.438898,0.203279,-0.331850,2
0.407355,-0.302338,-0.201794,2
-0.412774,-0.004920,0.172358,1
0.717341,0.110538,0.030304,2
-0.496884,0.005953,-0.250348,1
0.178869,-0.179954,-0.178019,2
0.574680,0.107279,-0.127961,2
0.779984,-0.339513,0.025136,2
0.312771,-0.154892,-0.293273,2
-0.578043,-0.067565,0.320419,1
0.360764,0.260660,0.257773,2
0.598895,0.098144,-0.420082,2
-0.578848,0.167197,0.081683,1
-0.223944,0.284207,-0.280941,1
0.459563,-0.274957,0.345893,2
-0.396556,-0.055413,0.044800,1
0.196163,0.097719,0.135501,2
0.643195,0.211565,-0.334545,2
-0.554567,0.232448,-0.012117,1
-0.236059,0.217847,-0.237469,1
0.459088,-0.249218,0.156233,2
0.730304,0.178000,-0.182926,2
0.484877,0.118733,-0.129268,2
-0.651309,-0.183169,0.248776,1
0.428949,-0.118638,0.246910,2
0.757697,-0.142538,0.031521,2
0.864744,0.038142,-0.111738,2
-0.213609,0.088742,-0.357836,1
0.881836,-0.106664,0.293548,2
0.707825,-0.082714,0.105880,2
-0.585298,-0.418101,-0.228608,1
-0.575190,-0.011893,-0.022542,1
-0.784486,0.189549,0.175845,1
-0.696084,-0.058202,-0.154699,1
-0.324670,-0.201683,-0.019276,1
0.590477,0.083154,0.275976,2
-0.530966,-0.217524,-0.054452,1
-0.654885,-0.012394,-0.107211,1
0.772260,-0.196430,-0.258559,2
-0.737741,-0.023560,0.025829,1
0.175561,-0.303904,-0.129281,2
-0.463139,-0.182978,-0.288391,1
-0.572463,0.241980,-0.317817,1
0.808763,0.301853,0.176379,2
-0.087154,0.043629,0.108760,1
-0.531459,-0.092480,-0.194751,1
0.471718,0.180279,0.227339,2
-0.593252,0.114021,-0.396940,1
0.397870,-0.005743,0.019372,2
-0.878833,-0.166649,-0.141627,1
0.353244,0.027216,-0.150879,2
0.368008,0.105233,-0.122874,2
-0.921591,0.197736,0.055132,1
-0.600196,-0.214387,0.252991,1
-0.271468,0.085740,-0.304856,1
-0.332263,-0.056212,0.298492,1
-0.405518,0.193939,-0.100334,1
-0.402866,0.197720,0.470467,1
0.796020,0.000305,-0.222860,2
0.111063,0.123424,0.248066,2
-0.443780,-0.165109,0.077840,1
-0.116848,0.117916,-0.266909,1
0.434186,0.207871,-0.315126,2
-0.586644,0.016293,0.201203,1
-0.717603,0.157545,0.222568,1
0.218394,-0.123548,-0.066484,2
0.323201,0.473433,0.087001,2
0.724043,0.124048,-0.029669,2
-0.554060,-0.282750,-0.060780,1
-0.170113,-0.094024,-0.081250,1
0.525660,0.055614,-0.138573,2
0.641553,0.060009,0.078323,2
-0.776873,-0.132783,-0.186259,1
-0.710617,-0.061842,-0.138035,1
-0.418161,-0.204988,0.020748,1
0.347763,0.092975,0.181549,2
0.589828,-0.078528,-0.083366,2
-0.307399,-0.219364,0.283783,1
0.512237,-0.229558,0.149886,2
-0.868926,-0.203204,-0.201583,1
-0.635150,-0.028887,-0.058872,1
0.813917,-0.145864,0.183383,2
0.529436,-0.122786,0.182256,2
-0.452540,0.452913,0.145674,1
0.597249,0.309053,0.073767,2
0.475751,0.394275,-0.076517,2
-0.336880,0.189169,-0.030001,1
-0.904014,-0.238099,-0.052892,1
-0.450166,-0.107668,0.318738,1
-0.260887,0.019862,0.054882,1
0.673457,0.334603,0.137181,2
0.183759,-0.029037,-0.345503,2
0.790735,-0.014667,-0.214408,2
-0.362354,-0.104955,0.156431,1
-0.580635,-0.318666,0.143048,1
-0.746660,0.266578,0.069052,1
0.367133,0.080371,0.245424,2
-0.549497,0.176487,0.092023,1
-0.514372,0.132267,0.059745,1
0.543885,-0.227841,-0.388731,2
-0.509466,0.010579,0.304671,1
0.450718,-0.430877,-0.080320,2
-0.220480,-0.055200,0.087378,1
0.411923,-0.320167,0.003691,2
-0.502304,-0.032069,-0.093895,1
0.562197,-0.404262,-0.080829,2
0.306130,-0.008679,0.034944,2
0.656903,-0.209064,-0.033127,2
-0.655104,-0.094453,0.082507,1
0.674429,-0.160034,-0.226008,2
-0.417875,0.187652,0.390933,1
-0.855579,-0.033545,-0.359232,1
0.130716,-0.226267,0.143923,2
0.357581,0.202210,-0.038493,2
0.509704,0.167461,-0.246291,2
0.294288,0.029824,-0.380951,2
-0.462205,0.097460,-0.379046,1
0.487950,-0.245385,0.262395,2
0.651012,-0.001423,-0.220430,2
-0.593216,-0.055856,-0.090849,1
-0.097328,-0.166840,-0.165410,1
-0.219234,0.090703,-0.023326,1
0.500201,0.119799,0.230284,2
-0.558776,0.006349,-0.036545,1
0.218517,0.007070,-0.249865,2
-0.625036,-0.155604,-0.122642,1
0.044222,-0.085729,0.092736,2
-0.694862,0.402846,0.185559,1
0.625157,-0.224047,0.400410,2
-0.225674,0.056681,-0.288538,1
0.094586,-0.067579,0.121988,2
0.518789,0.018347,0.208782,2
-0.637694,0.114654,-0.045411,1
0.385381,-0.071339,-0.338092,2
0.606922,-0.204457,-0.094554,2
-0.720930,0.100323,0.148942,1
0.601479,-0.141985,0.006076,2
-0.498275,0.099675,-0.150795,1
0.548241,-0.304636,-0.093912,2
-0.250756,-0.041264,0.202404,1
-0.034485,-0.178851,-0.221402,1
-0.576424,0.143322,0.291907,1
0.537763,-0.285024,0.437367,2
0.566142,-0.089452,-0.316742,2
0.736821,-0.329475,-0.108338,2
-0.499044,0.082431,0.288741,1
0.514145,0.174115,-0.212502,2
0.607763,0.113820,-0.071268,2
0.321579,-0.179992,-0.123678,2
-0.421000,-0.377345,0.083727,1
-0.618132,-0.034758,0.128976,1
-0.233384,-0.112242,0.060463,1
-0.583973,0.060321,-0.114767,1
0.801267,0.113912,0.236265,2
0.674689,-0.270609,-0.116720,2
-0.501714,-0.037412,-0.301773,1
0.146716,0.111475,-0.195055,2
-0.335771,-0.127745,-0.303097,1
0.572805,0.011666,0.195309,2
-0.510175,-0.058319,-0.265193,1
0.821920,-0.372730,-0.092125,2
0.623247,-0.044062,-0.261950,2
-0.514251,0.160966,0.154824,1
-0.612167,0.446189,0.083835,1
-0.898060,-0.141446,-0.229985,1
0.845627,0.082302,0.057159,2
0.043243,0.041638,0.033040,2
0.515028,0.155701,-0.092104,2
0.206734,-0.211578,-0.463718,2
-0.197799,0.111978,-0.270386,1
-0.412400,0.058655,-0.095038,1
0.504640,-0.196105,0.071975,2
0.778499,-0.167725,0.231531,2
-0.523719,0.471905,0.187988,1
-0.613776,-0.451324,-0.108514,1
0.699570,0.038960,-0.292975,2
0.192461,-0.078493,-0.284585,2
0.619636,-0.389135,-0.054717,2
0.200653,-0.278477,-0.012636,2
0.268951,0.055670,0.097048,2
0.158976,0.078729,-0.007275,2
0.657637,-0.193610,0.276315,2
0.390463,-0.134958,0.151608,2
0.696809,-0.133822,0.010493,2
0.809297,0.049366,0.018084,2
0.907165,-0.090938,-0.041634,2
0.681078,-0.113628,0.247251,2
-0.474745,0.190574,0.241428,1
0.401181,0.448176,-0.176707,2
0.416834,-0.315010,-0.205670,2
0.428597,0.044675,-0.082902,2
0.555088,-0.225942,0.101430,2
0.337292,0.040907,-0.077451,2
0.475087,0.010080,-0.401199,2
0.460029,-0.116361,0.158528,2
-0.746997,0.050828,-0.369164,1
-0.565111,-0.025834,0.032937,1
-0.156220,0.137511,0.075021,1
0.324534,-0.155394,0.382221,2
-0.427723,0.047617,0.055511,1
-0.214699,-0.114029,-0.117785,1
-0.679534,0.188176,-0.031502,1
-0.627312,-0.059631,0.263703,1
0.540184,-0.120265,0.207588,2
-0.311240,-0.271225,-0.134697,1
0.749764,-0.224911,-0.025443,2
0.438957,0.101743,-0.264807,2
0.582307,-0.277693,0.097027,2
-0.080210,-0.047567,0.031996,1
0.515320,-0.091765,-0.164891,2
-0.513672,0.342462,-0.186671,1
-0.426811,-0.294794,-0.224514,1
-0.582848,0.118719,-0.037202,1
0.378326,0.032050,0.305341,2
0.433755,-0.249013,-0.257515,2
0.546391,-0.078451,0.242577,2
-0.725767,0.109882,0.053986,1
-0.716594,-0.087778,-0.043403,1
-0.313371,-0.190968,0.039330,1
0.482922,0.035508,0.199987,2
0.235542,-0.034261,0.199802,2
0.375013,-0.100557,0.209467,2
-0.784393,-0.110204,-0.048845,1
0.389705,0.051620,-0.219490,2
0.801368,-0.074168,0.199822,2
-0.900919,0.316614,0.277624,1
-0.824024,0.118526,0.023399,1
0.434582,0.204679,0.181741,2
0.543611,0.175606,0.179075,2
0.668442,-0.034717,-0.139100,2
0.518138,-0.262261,0.067516,2
0.252423,0.140763,-0.237788,2
0.670822,-0.130101,-0.029752,2
1.000000,-0.425237,-0.058305,2
-0.645559,-0.235020,-0.030151,1
0.417902,-0.068657,-0.259449,2
-0.574168,-0.014871,0.197307,1
0.559511,-0.281742,-0.101789,2
-0.833881,0.088853,-0.009642,1
0.146017,-0.171290,-0.069618,2
0.726987,0.020084,-0.013699,2
0.402834,0.206279,-0.149573,2
0.392973,0.021323,0.085341,2
0.620764,-0.227148,0.044329,2
0.894282,0.045925,0.003330,2
-0.606944,0.192788,0.108758,1
0.380770,-0.047347,0.142268,2
0.456693,0.079860,-0.364545,2
0.557729,-0.082472,-0.163918,2
0.086306,-0.289747,-0.196626,2
-0.481823,-0.176655,-0.468314,1
-0.676576,-0.022418,-0.215350,1
0.243579,-0.281663,0.050753,2
0.771963,0.061876,-0.286609,2
-0.562360,0.456352,-0.357490,1
-0.674337,0.123355,-0.116142,1
0.693432,0.120389,-0.071891,2
0.332008,0.118008,0.371660,2
-0.376597,0.127039,0.151803,1
0.382903,0.190511,-0.303866,2
0.277494,-0.067856,-0.296483,2
-0.700356,-0.084127,0.019248,1
0.446407,-0.092106,-0.075866,2
0.143006,-0.193270,0.033562,2
0.366445,-0.188610,-0.153701,2
-0.352675,0.280580,-0.241355,1
0.377155,0.034213,0.107807,2
-0.469492,-0.185056,0.109158,1
-0.549878,-0.056005,-0.094638,1
-0.447457,-0.265419,0.152526,1
-0.476082,-0.103583,0.280222,1
-0.194179,0.084968,0.105319,1
-0.984134,-0.256049,-0.234675,1
-0.681629,-0.056755,-0.312585,1
0.456659,0.154198,-0.404646,2
-0.307040,-0.034030,-0.187919,1
0.251497,0.175193,0.092965,2
0.596348,0.025769,-0.168135,2
0.679405,-0.388834,0.314109,2
0.297473,-0.187502,-0.319460,2
0.563946,0.154606,0.135109,2
-0.711235,0.210879,-0.240295,1
-0.223098,0.034624,-0.191458,1
0.566264,0.255030,-0.164677,2
0.479525,-0.126651,0.197131,2
-0.870999,-0.305691,0.053094,1
0.539788,0.044286,0.070494,2
0.436507,0.173037,-0.247642,2
0.569603,-0.305195,-0.163984,2
0.509656,0.083094,-0.408032,2
0.264861,-0.085809,-0.069832,2
-0.381758,-0.303643,0.079527,1
0.307402,-0.237283,-0.016688,2
-0.238713,0.196337,0.294780,1
0.562344,-0.058613,0.117833,2
0.766595,0.010444,-0.294429,2
0.542344,-0.376568,-0.297749,2
0.251794,-0.343299,-0.094226,2
0.525302,0.215683,0.327915,2
-0.993252,-0.103473,-0.106171,1
-0.435903,0.202519,0.126763,1
-0.198815,0.028656,-0.081074,1
0.590919,0.021839,0.057006,2
0.243135,-0.155828,-0.211681,2
0.506111,0.084755,0.171891,2
0.468309,0.129962,-0.265941,2
-0.807842,0.022348,0.252877,1
0.543632,0.189319,0.060444,2
-0.550117,0.197353,-0.172262,1
0.485613,0.144188,0.002582,2
0.425604,0.270748,0.054683,2
0.498557,-0.236700,-0.027336,2
0.272615,0.496327,-0.244743,2
-0.898084,-0.178391,0.062682,1
-0.726164,-0.165070,-0.351592,1
0.602982,0.466156,-0.280653,2
0.451070,-0.093838,0.126794,2
-0.785115,-0.182573,0.360892,1
0.580876,-0.135496,0.006677,2
0.366705,0.005163,0.284465,2
-0.400970,-0.011319,-0.084449,1
0.565910,0.473912,0.066858,2
-0.476601,-0.026087,-0.077695,1
-0.403152,-0.163786,-0.244395,1
0.584001,-0.224936,0.158153,2
0.777716,-0.436334,-0.074638,2
-0.363276,-0.218443,0.003509,1
0.487866,0.150069,-0.092583,2
0.839662,0.226133,-0.128029,2
0.204771,-0.086132,-0.492975,2
0.352024,-0.192649,-0.133917,2
0.777937,0.070448,0.023160,2
-0.445976,0.252902,-0.204681,1
0.101105,-0.061740,0.142403,2
0.266930,0.016699,0.075834,2
-0.481916,0.150722,-0.138879,1
-0.725568,0.109646,0.487491,1
0.724124,-0.034716,0.098284,2
0.711949,0.079717,-0.178624,2
0.479787,0.053369,-0.018810,2
-0.810115,0.216222,-0.138333,1
-0.444940,0.223019,-0.018358,1
-0.450100,0.251557,0.069961,1
0.306728,-0.118495,-0.150972,2
-0.708525,0.018159,0.035942,1
0.672192,-0.212202,-0.391915,2
0.574157,-0.409353,-0.289809,2
-0.529876,0.084934,0.190812,1
-0.707872,-0.101049,-0.238143,1
0.306950,-0.280563,0.020860,2
-0.332296,-0.165164,-0.042406,1
-0.571647,-0.102977,0.160421,1
-0.524354,0.207149,0.131926,1
0.101573,0.100123,-0.037333,2
0.605341,-0.032533,-0.111341,2
0.639795,-0.114630,-0.365283,2
-0.840660,-0.426305,-0.104742,1
0.690600,-0.138669,-0.153245,2
0.753482,-0.207679,-0.015096,2
0.496581,-0.224283,0.386228,2
-0.754117,-0.302271,-0.010926,1
-0.427749,-0.066805,0.464834,1
-0.168874,0.064373,-0.261170,1
0.382697,0.017154,0.081997,2
0.344850,-0.015259,-0.203780,2
-0.575351,-0.115682,0.051551,1
0.481165,0.128129,-0.181143,2
0.130542,0.379340,0.077973,2
-0.281545,0.238971,0.137420,1
0.758071,-0.240911,0.089826,2
-0.294442,0.139187,0.002773,1
0.716886,0.053297,-0.265660,2
-0.473535,0.094832,-0.181802,1
-0.679463,0.125501,-0.226801,1
-0.657856,-0.195527,0.201091,1
-0.472544,0.171151,-0.072217,1
0.621723,-0.238024,0.286055,2
0.665266,0.037950,0.029317,2
0.000556,-0.092308,0.147616,2
0.790295,0.164170,0.255174,2
0.193476,-0.166346,-0.050623,2
0.239775,-0.101686,0.082075,2
-0.699067,-0.019625,-0.161616,1
0.260410,-0.473528,0.124211,2
0.630266,-0.432157,0.207763,2
-0.558282,0.171910,0.144770,1
-0.572228,-0.487243,-0.105463,1
-0.622385,-0.033883,-0.056118,1
0.040947,0.264348,-0.146705,2
0.936470,-0.319318,-0.010660,2
0.152258,-0.074269,-0.351569,2
0.283158,-0.013537,0.410758,2
-0.447179,-0.095089,0.111277,1
0.194857,0.050299,-0.129026,2
-0.431914,-0.074092,0.116555,1
-0.232398,0.341399,-0.065093,1
-0.581205,-0.019794,0.076449,1
0.194265,0.192016,-0.293386,2
-0.341177,-0.009564,0.259159,1
0.726693,-0.055378,-0.052314,2
0.343677,0.036846,-0.064309,2
-0.738305,0.194548,0.228340,1
0.409130,-0.012188,-0.029918,2
-0.228141,0.018236,-0.025889,1
-0.648553,0.338792,-0.125705,1
0.932900,0.353291,0.007646,2
0.133952,0.154601,0.216216,2
0.358326,0.080459,-0.208909,2
