x,y,z,label
-0.750983,0.043295,0.260757,1
0.595348,0.216753,0.181310,2
-0.395245,-0.078049,0.323850,1
-0.598813,0.106540,-0.158481,1
0.282992,-0.179240,0.002259,2
0.667904,-0.077946,-0.004663,2
0.585350,0.059573,-0.006836,2
-0.646459,-0.228989,0.189753,1
0.245031,0.127451,0.040123,2
0.313236,0.297717,-0.037012,2
-0.604065,0.005304,-0.042130,1
-0.491027,-0.268944,0.073218,1
-0.580071,0.046329,0.052720,1
-0.462102,-0.167367,-0.045181,1
0.763623,-0.050865,0.150415,2
-0.963836,-0.220952,0.068493,1
-0.573750,0.035431,0.080625,1
0.570946,0.100244,-0.257656,2
0.619026,0.156078,-0.132314,2
-0.710908,0.185471,0.240874,1
-0.823838,-0.122227,0.140291,1
0.381348,-0.130842,-0.018008,2
0.495453,0.161760,0.058372,2
-0.126311,0.102565,-0.080558,1
0.518054,-0.251795,0.284654,2
-0.144770,0.050985,0.227435,1
-0.433878,-0.128408,0.212123,1
0.445750,0.296984,0.012204,2
0.772876,-0.096075,0.323837,2
0.610403,-0.282124,0.146709,2
0.175624,0.012696,-0.341818,2
-0.561983,0.038356,-0.007022,1
-0.666647,0.275675,-0.198636,1
-0.496116,-0.148053,0.172382,1
-0.498287,0.040331,-0.002295,1
-0.528372,-0.078248,0.187588,1
0.179017,-0.127965,-0.262421,2
-0.467001,-0.014144,-0.155368,1
0.530805,0.038052,0.215196,2
0.568660,-0.003232,0.396109,2
-0.610027,-0.060138,0.074580,1
-0.480360,0.323808,-0.042948,1
-0.513325,-0.029958,-0.440201,1
-0.184809,0.193124,-0.100618,1
0.628989,0.011341,0.030947,2
-0.457736,0.251050,-0.247719,1
0.195930,0.264807,0.009678,2
-0.438886,-0.046311,-0.379458,1
-0.165709,0.236726,-0.049570,1
-0.302108,-0.425616,0.063205,1
0.238368,0.193321,-0.368839,2
-0.667840,0.123011,-0.023788,1
-0.763144,-0.371208,0.378692,1
-0.582397,-0.252362,-0.008038,1
-0.286911,0.181524,-0.188347,1
-0.359816,0.111387,-0.000943,1
-0.690923,0.001980,-0.239472,1
-0.589975,0.199023,-0.166332,1
0.585547,0.167723,-0.415462,2
-0.522467,0.055575,0.093182,1
-0.689480,0.157118,-0.085386,1
0.391428,0.198723,0.047697,2
-0.257038,0.275291,0.224322,1
0.398720,0.112396,0.207470,2
-0.761718,0.000918,0.148165,1
-0.482166,0.053801,-0.454759,1
0.493469,-0.020333,0.013538,2
0.736336,0.138843,-0.082067,2
0.921803,-0.015169,-0.006978,2
-0.339608,0.000898,0.079134,1
0.907389,-0.116109,0.354692,2
0.619124,-0.037894,-0.422265,2
-0.670371,0.200171,-0.278397,1
-0.378828,0.153306,-0.433293,1
-0.823993,-0.060927,0.027702,1
-0.198336,0.182760,-0.264688,1
-0.456813,0.402311,0.234837,1
-0.865335,0.068263,-0.200861,1
0.340398,0.167360,0.057760,2
-0.507374,0.246376,0.323385,1
0.254180,-0.007660,-0.183456,2
0.232236,0.220126,0.096189,2
-0.413056,0.500000,0.203720,1
0.388001,0.096622,0.215928,2
0.205595,-0.065375,0.114364,2
0.442821,-0.197901,0.366329,2
-0.076869,0.077059,0.200040,1
-0.295322,0.089431,0.274857,1
-0.392641,-0.155594,0.040018,1
0.594409,-0.368268,-0.369804,2
-0.538773,-0.124960,-0.203297,1
-0.553306,-0.375224,-0.318772,1
0.816099,0.094247,0.265783,2
-0.575499,0.253022,-0.007250,1
0.155517,-0.128830,0.198664,2
0.506114,-0.009655,-0.088688,2
0.305065,-0.177572,0.178368,2
0.544709,0.341228,-0.284975,2
-0.952676,-0.047729,-0.226398,1
-0.695309,0.094040,-0.222122,1
0.529588,0.049357,0.026275,2
-0.656366,-0.068775,0.132634,1
0.711699,0.487211,0.304636,2
0.252777,-0.037960,0.041380,2
0.643223,0.047811,-0.099906,2
0.868604,-0.019822,0.004435,2
-0.466322,-0.340664,-0.088439,1
-0.630863,-0.274054,-0.339436,1
0.650816,0.017075,-0.043764,2
0.168405,0.248200,-0.354753,2
0.661266,0.077058,-0.032669,2
-0.582379,0.126684,0.093244,1
-0.375159,0.064041,0.106286,1
0.680370,0.005387,-0.048116,2
-0.426775,-0.027024,0.357735,1
-0.662692,0.168690,0.221636,1
-0.608247,0.103549,0.115526,1
0.584422,0.244292,-0.024397,2
0.609537,0.386813,-0.014048,2
-0.566604,0.087992,-0.040526,1
-0.416497,0.196475,-0.089347,1
0.827009,-0.141415,0.340659,2
0.299361,-0.256829,-0.034659,2
0.515936,-0.002132,0.292647,2
0.444416,0.051300,-0.161249,2
-0.365013,0.219935,-0.088409,1
-0.775679,-0.088080,-0.162571,1
-0.087299,-0.156763,0.160554,1
-0.258628,-0.070287,0.064046,1
-0.662008,0.211937,-0.002887,1
-0.663655,-0.100107,0.146657,1
0.460729,-0.063270,0.172105,2
-0.311716,-0.334492,-0.305692,1
0.128190,-0.189319,-0.090425,2
0.330097,-0.227576,-0.364916,2
0.222331,-0.256881,0.121792,2
0.770054,-0.128796,-0.383656,2
-0.206534,0.370246,0.213964,1
0.434035,0.252535,0.046353,2
0.559047,0.298589,0.334084,2
0.546512,0.068585,0.361496,2
-0.296520,0.146098,0.005678,1
0.589532,-0.017815,0.289694,2
0.307521,0.075106,0.033586,2
0.599120,-0.125300,0.373721,2
0.418864,-0.068856,-0.037176,2
0.000000,-0.067658,0.007523,1
0.730160,0.107742,0.131942,2
-0.358776,-0.011011,-0.224646,1
-0.729931,-0.144460,0.096829,1
0.507618,-0.196083,-0.262486,2
-0.915845,-0.062750,0.139453,1
0.746381,-0.212823,-0.002377,2
-0.849607,0.229939,0.114680,1
0.830534,0.114610,0.023959,2
0.505972,-0.109466,0.344002,2
-0.899467,0.211311,-0.193677,1
0.626334,0.441000,0.220964,2
-0.309867,-0.014950,0.029833,1
-0.575474,0.146670,0.097405,1
0.525380,-0.085610,-0.169162,2
-0.279710,0.306768,0.065464,1
-0.706898,-0.015287,0.111194,1
-0.152718,0.076408,-0.162638,1
0.213527,0.053674,-0.159374,2
-0.388620,0.384245,-0.199317,1
-0.262665,0.039370,-0.046322,1
-0.412815,0.291248,0.136031,1
0.683062,0.263994,-0.013670,2
-0.645826,-0.179217,0.082785,1
0.798555,0.039690,-0.237313,2
0.351427,0.230563,-0.345774,2
-0.613427,-0.097686,0.054424,1
0.508378,-0.089642,-0.269665,2
-0.280899,-0.188293,-0.091300,1
0.564823,0.285251,0.270115,2
0.747793,0.062733,0.078991,2
-0.323435,0.458495,0.104878,1
0.633428,0.121062,-0.323576,2
0.962586,0.024501,0.245967,2
-0.565020,0.314061,-0.009886,1
0.578347,0.027471,0.140421,2
-0.447112,-0.009957,-0.021953,1
-0.550224,0.347242,0.323448,1
-0.779002,-0.325946,0.119839,1
-0.564376,-0.338623,-0.217312,1
-0.378990,0.238857,-0.185059,1
-0.853739,0.110838,0.304626,1
-0.797150,0.064237,-0.034770,1
0.682828,-0.010527,0.095203,2
0.787650,-0.060630,-0.034750,2
-0.382964,-0.064147,-0.301284,1
-0.283997,0.045168,-0.088487,1
-0.856455,-0.020714,-0.391969,1
0.610131,-0.083594,-0.188795,2
