x,y,z,label
0.405142,0.072906,-0.254224,2
-0.649386,0.015791,-0.035070,1
-0.631834,0.303095,-0.427003,1
0.452992,0.098348,-0.277596,2
0.688890,0.422630,-0.000559,2
0.840603,-0.428009,-0.109989,2
-0.414973,0.073473,0.012875,1
0.422867,-0.309796,-0.311589,2
0.724354,-0.056335,0.136891,2
-0.402983,-0.092803,0.017505,1
0.453866,-0.023051,-0.328135,2
0.699212,-0.101227,0.111345,2
0.662241,-0.448515,-0.164079,2
0.591615,0.240975,-0.184784,2
-0.390734,-0.201888,0.272645,1
0.290119,0.430122,-0.015835,2
0.712889,-0.157007,0.047557,2
0.462200,0.005147,0.281967,2
0.690519,-0.083109,-0.101771,2
0.431814,-0.309336,0.075025,2
-0.560695,-0.121273,-0.219048,1
0.467618,-0.239629,0.434604,2
-0.554585,0.188014,0.189662,1
-0.469696,-0.172224,0.148603,1
-0.278308,0.330145,0.064330,1
0.644299,-0.357879,0.037281,2
-0.124505,-0.232342,0.059320,1
0.544594,-0.193262,0.085760,2
-0.357576,0.265340,0.292685,1
-0.274000,0.226711,0.199904,1
0.563912,-0.161316,0.002183,2
0.408257,0.325418,0.066505,2
-0.663921,-0.101362,0.001271,1
-0.827835,-0.023991,-0.146449,1
-0.432590,0.213440,-0.284054,1
0.241565,0.106973,-0.007757,2
0.739654,0.016703,0.113462,2
-0.644960,-0.288489,0.125472,1
-0.151542,0.075841,-0.020374,1
-0.395545,0.346079,-0.326867,1
-0.742364,-0.217224,-0.208684,1
0.756505,-0.347892,0.015302,2
0.258419,0.156343,-0.300867,2
0.469970,-0.403554,0.019160,2
-0.315474,-0.158236,-0.121737,1
0.574906,0.156270,-0.196195,2
-0.259812,0.030772,-0.142054,1
0.407482,0.322132,-0.306113,2
-0.296561,-0.495093,-0.002361,1
0.294121,0.050134,0.360734,2
0.544157,-0.288996,0.143021,2
0.687106,0.331426,0.384654,2
-0.624423,0.259294,0.002139,1
0.391192,0.319971,0.122050,2
0.507007,0.015432,0.119894,2
0.745057,0.400855,0.224264,2
0.281686,0.002030,0.032516,2
-0.818121,-0.297924,-0.327395,1
-0.584542,-0.356693,0.020691,1
