x,y,z,label
-0.628754,-0.108395,0.030143,1
-0.407985,-0.188962,0.135056,1
-0.643576,0.037421,-0.055225,1
-0.898989,-0.356147,-0.146055,1
0.449444,-0.158562,0.142706,2
-0.010240,0.026337,-0.158039,1
0.426836,0.073118,-0.056083,2
0.059991,-0.038573,0.138481,2
-0.575711,0.068490,0.037513,1
0.409225,0.120421,-0.002612,2
0.389197,0.409116,-0.280477,2
-0.464128,-0.291821,-0.428360,1
0.164481,0.035323,-0.099672,2
0.548222,0.115129,0.025263,2
-0.609063,0.074731,0.221606,1
0.322517,-0.091304,0.007224,2
-0.624897,-0.086178,-0.199244,1
0.806681,-0.128178,0.236648,2
0.713241,-0.068628,-0.109341,2
-0.272499,0.272961,-0.191821,1
-0.815328,-0.243879,-0.282983,1
-0.403747,0.333682,-0.318439,1
-0.529024,-0.113354,0.082698,1
-0.300698,-0.287446,0.397299,1
0.611499,-0.172993,0.074159,2
0.543398,0.229866,-0.093124,2
-0.621452,-0.324989,-0.304642,1
0.092532,0.113416,0.075133,2
0.500827,0.024596,-0.099085,2
-0.425053,0.385814,-0.230736,1
0.495054,-0.022311,0.288514,2
-0.345204,0.265074,-0.171420,1
-0.672633,-0.058886,-0.131307,1
-0.307883,0.032151,0.152579,1
0.350427,0.268656,0.252977,2
-0.757019,0.428783,0.218395,1
-0.093322,0.122261,-0.128748,1
0.188878,-0.144027,0.320370,2
-0.134705,-0.080832,-0.032522,1
-0.299004,-0.053360,-0.136816,1
-0.789815,-0.304566,0.159019,1
-0.412909,-0.115721,-0.191023,1
0.488273,-0.207692,0.172487,2
-0.499858,-0.130683,0.011954,1
0.014523,0.086600,-0.091141,2
-0.184581,0.026800,0.122353,1
0.357326,0.079724,-0.272826,2
0.481478,0.092222,0.460659,2
0.521858,0.129437,0.106203,2
-0.250104,-0.018990,0.202138,1
-0.964424,0.028644,-0.453109,1
-0.886803,0.150668,0.342604,1
-0.107799,0.067555,0.346664,1
0.496091,-0.055633,-0.124814,2
-0.396965,-0.035730,0.148089,1
-0.651004,0.161471,0.087034,1
0.591452,-0.028032,0.167701,2
-0.640421,0.042053,0.183725,1
-0.502667,-0.483747,-0.035646,1
-0.622434,-0.112271,0.113138,1
-0.365519,0.252510,-0.001614,1
0.675752,0.101086,0.057611,2
-0.478689,-0.092599,-0.035635,1
-0.462841,-0.041844,-0.028703,1
-0.749405,0.075801,0.080397,1
-0.689965,0.268130,-0.316731,1
0.240238,-0.079870,-0.044788,2
-0.779181,-0.172133,-0.015083,1
0.550634,-0.041263,0.160631,2
-0.610822,0.045583,0.066908,1
0.270880,-0.109358,0.203811,2
-0.159810,0.154779,-0.065192,1
0.267989,-0.021732,-0.164031,2
-0.324694,0.010641,0.143786,1
-0.581196,0.162404,0.052900,1
-0.695300,-0.057606,0.372662,1
-0.738478,0.009179,-0.012615,1
-0.978506,0.300010,-0.093155,1
0.576982,0.178801,-0.356586,2
0.673604,-0.194332,0.205124,2
-0.434382,0.084308,0.084442,1
0.561278,0.475380,0.061130,2
-0.892212,0.283722,0.278913,1
-0.254250,0.116655,-0.223037,1
-0.530637,0.218358,0.115545,1
0.391702,-0.185663,0.043668,2
0.633741,0.195326,-0.006093,2
-0.473269,0.365717,-0.192706,1
0.500254,-0.500000,-0.094647,2
0.208377,-0.447589,0.184925,2
-0.514381,0.242246,-0.377490,1
-0.508932,0.221601,-0.010075,1
0.486412,0.254659,0.164600,2
0.702561,-0.115289,0.046628,2
-0.432545,-0.032935,-0.206571,1
0.286463,-0.044431,-0.176096,2
-0.404671,0.305004,0.085546,1
-0.491203,0.105018,0.170728,1
0.539077,0.086183,-0.258573,2
-0.750523,-0.194122,-0.074957,1
0.206392,0.008152,-0.267890,2
0.413335,-0.335584,0.004945,2
-0.999837,0.035263,-0.315160,1
-0.564073,-0.011557,-0.037014,1
0.218470,0.175120,0.215937,2
-0.788245,-0.275747,-0.069997,1
0.463340,-0.067135,-0.119933,2
0.436955,-0.176881,-0.330350,2
-0.866783,-0.139785,-0.032616,1
-0.437154,-0.342791,0.367224,1
0.632535,0.127924,0.044906,2
-0.454027,0.002824,0.167471,1
-0.399153,-0.192669,0.021230,1
-0.711588,-0.162576,0.218590,1
0.405126,-0.037578,-0.046724,2
0.859004,0.194232,-0.071156,2
0.733573,0.051539,0.155041,2
-0.328906,0.060128,-0.046086,1
0.787387,-0.106395,-0.266794,2
0.939085,-0.221489,-0.021880,2
-0.785203,0.096227,-0.002818,1
-0.336264,-0.110322,0.169211,1
0.291125,-0.488249,-0.314179,2
-0.479181,0.000392,-0.270507,1
-0.514576,0.068481,-0.121997,1
0.404127,0.243963,0.250799,2
-0.226649,0.141571,-0.253471,1
-0.553269,0.213205,-0.190602,1
-0.450945,0.370827,0.119872,1
-0.274228,-0.102565,0.141529,1
0.476624,-0.155655,0.022403,2
0.496545,0.122523,-0.312514,2
-0.325309,-0.134633,0.384326,1
0.752069,0.315294,0.095307,2
-0.436317,-0.215381,0.272949,1
0.269374,-0.226724,0.170229,2
0.448206,0.313665,-0.193190,2
-0.563679,-0.046017,-0.137189,1
0.834404,0.009618,-0.149047,2
-0.380765,-0.202426,0.207961,1
-0.518670,0.110761,-0.032746,1
-0.417282,-0.119334,0.134197,1
-0.529387,0.170903,0.119191,1
0.517740,-0.199935,-0.045962,2
-0.829924,-0.167373,0.232726,1
-0.521825,0.107907,-0.301039,1
0.859750,-0.085411,0.195806,2
0.604423,-0.188507,0.017283,2
-0.501892,-0.044944,-0.038400,1
-0.765256,0.007145,0.192936,1
-0.428200,0.123037,-0.303269,1
-0.642364,-0.000331,0.070037,1
0.534368,0.102421,-0.047729,2
0.592550,-0.041859,0.114915,2
0.581183,-0.105779,-0.253591,2
0.295677,0.044547,-0.067380,2
0.737689,-0.415588,-0.058269,2
-0.601472,-0.116813,0.132838,1
-0.624356,-0.253971,0.065926,1
0.543902,0.199296,-0.065185,2
-0.557965,0.067523,-0.368980,1
-0.557023,0.050490,0.223552,1
0.752805,-0.047502,-0.305386,2
-0.785143,-0.041032,0.319021,1
-0.143154,-0.013611,-0.152631,1
0.600066,-0.139163,0.018959,2
0.461402,-0.022177,-0.028946,2
-0.814792,-0.204373,-0.257341,1
0.538673,0.001193,-0.199235,2
-0.464179,-0.014633,-0.243727,1
-0.595252,0.021071,0.056303,1
0.218595,-0.012469,0.274854,2
-0.338707,0.070605,-0.278840,1
0.410582,0.040320,0.162370,2
-0.297736,0.037534,0.011065,1
0.492550,0.030728,-0.094243,2
-0.227701,-0.409696,-0.152044,1
0.772053,0.222357,0.248132,2
-0.453992,0.397729,-0.125691,1
0.156940,-0.024566,-0.005197,2
-0.515985,-0.197659,-0.253241,1
-0.696985,0.157292,0.408900,1
0.739178,-0.161730,0.016292,2
0.429107,0.237280,-0.284182,2
-0.519826,-0.228710,-0.253135,1
0.012664,-0.117059,-0.111898,2
0.500289,0.324555,-0.019254,2
-0.591106,-0.143018,0.134184,1
-0.584290,0.016213,-0.122384,1
0.879550,-0.234353,-0.360765,2
-0.542304,0.024367,0.262099,1
-0.604737,-0.026671,-0.081367,1
-0.318251,-0.262185,-0.286136,1
0.750566,0.426383,-0.081529,2
-0.252845,0.189175,0.216147,1
-0.331322,0.253177,0.157179,1
-0.252267,0.178506,0.143095,1
-0.219425,0.141512,-0.134793,1
-0.482390,0.206465,0.052589,1
0.145832,0.017873,-0.351223,2
0.116042,-0.163738,0.196478,2
-0.626974,-0.152787,0.291769,1
0.599769,-0.290797,-0.261078,2
0.467192,-0.006635,0.110501,2
-0.455098,-0.146131,-0.208966,1
-0.227644,-0.270452,-0.270621,1
0.518669,-0.462377,0.163423,2
-0.583217,0.270277,-0.204773,1
0.361070,-0.009955,0.150271,2
0.412848,0.021983,-0.016712,2
-0.492545,-0.370792,-0.140087,1
-0.456256,0.391723,-0.294509,1
-0.421345,0.266000,0.329356,1
0.380417,0.216569,0.325180,2
0.522599,0.318428,-0.329002,2
-0.386791,0.194903,-0.221458,1
0.698823,0.152864,0.311474,2
0.440441,0.009888,0.146042,2
0.342370,-0.169216,0.175271,2
-0.587176,-0.307117,0.276891,1
0.365777,-0.073732,0.374118,2
0.880439,-0.340166,-0.075980,2
0.598593,-0.192161,0.218695,2
-0.349892,-0.003112,-0.148926,1
-0.330468,-0.030811,-0.027739,1
-0.698617,-0.008861,0.059280,1
0.486118,0.139997,0.313551,2
-0.092987,-0.096079,0.331554,1
-0.719802,0.014881,0.177952,1
0.469851,-0.243193,-0.105891,2
0.775561,-0.001541,0.088701,2
0.326603,0.041147,0.120265,2
-0.559401,-0.333567,0.058967,1
0.714340,0.255251,-0.070270,2
-0.570319,0.026411,-0.378907,1
0.629402,-0.196547,-0.198875,2
0.689910,0.171371,0.120422,2
-0.533613,0.053327,-0.027431,1
0.490421,-0.069008,-0.453048,2
-0.438694,0.215778,0.231293,1
0.593473,-0.012899,0.019902,2
-0.713190,-0.196861,-0.122725,1
-0.640802,0.196180,0.159753,1
0.706391,0.189543,0.319088,2
-0.727338,0.396078,-0.058755,1
0.951358,-0.192881,-0.050310,2
0.318798,0.375795,-0.128591,2
0.062797,0.184980,-0.276937,2
-0.498353,-0.137495,-0.167543,1
-0.192348,-0.122586,0.193594,1
0.394748,-0.197668,0.148704,2
-0.291475,-0.263814,0.015476,1
0.684992,-0.339117,-0.227703,2
0.414858,-0.013149,-0.136225,2
0.907940,-0.165637,0.354246,2
0.670377,0.018740,-0.079097,2
-0.227558,-0.044321,0.060149,1
-0.310351,0.151232,0.296906,1
0.276713,-0.137073,0.330169,2
-0.923109,0.187842,-0.009724,1
0.579025,-0.286085,0.101667,2
-0.429457,-0.146880,0.074294,1
-0.307244,0.037665,0.185024,1
0.356008,-0.129330,0.001195,2
