x,y,z,label
0.089320,-0.212661,-0.390641,2
0.412287,0.069408,0.002076,2
0.518798,-0.069847,-0.030061,2
0.622676,0.358127,-0.068440,2
0.498610,-0.102104,-0.063773,2
0.596910,0.040798,0.020769,2
-0.137019,-0.368498,-0.272388,1
0.402731,0.009263,-0.226354,2
-0.432668,0.117794,0.158968,1
0.420144,-0.048166,0.031484,2
0.518907,0.083319,-0.114698,2
0.404630,-0.218028,0.236641,2
-0.447974,0.013912,-0.063489,1
-0.760720,-0.025329,0.262288,1
0.594974,-0.095469,0.260566,2
-0.308611,-0.040485,0.120605,1
-0.521099,-0.311029,0.497851,1
0.658580,0.169413,-0.042098,2
0.944926,0.042650,0.254794,2
-0.620379,-0.211900,-0.386272,1
-0.185534,0.393682,0.217258,1
0.392208,0.019205,-0.041207,2
-0.563693,0.179898,0.016071,1
0.503849,0.238088,-0.159761,2
0.426885,-0.145455,0.293191,2
0.591572,-0.084856,0.172649,2
0.600187,-0.110388,0.390201,2
0.632393,0.242692,-0.071357,2
0.307395,0.118953,-0.026098,2
-0.482968,0.101218,-0.102465,1
-0.556877,-0.135638,-0.057140,1
-0.108541,0.218716,0.124539,1
-0.557514,-0.071090,0.223151,1
0.249967,-0.042320,-0.016047,2
0.617111,-0.429002,0.089280,2
0.562161,0.177731,-0.183519,2
-0.057582,-0.158652,-0.343087,1
0.621844,0.130394,0.257160,2
-0.599023,0.005857,-0.127958,1
0.798868,-0.092708,-0.153640,2
-0.766401,-0.080011,-0.195788,1
-0.760384,0.109352,0.307131,1
0.642793,0.019652,-0.272867,2
0.309129,-0.099592,0.190144,2
0.283876,-0.258312,0.136666,2
0.603667,0.052448,-0.166477,2
-0.234162,0.234601,-0.033769,1
-0.283291,0.066660,-0.112087,1
0.536275,0.154332,0.020550,2
-0.065560,-0.236470,0.155649,1
-0.174121,-0.328539,-0.300874,1
0.493430,0.475549,0.046083,2
0.343587,-0.318824,0.048503,2
0.684167,0.270583,-0.025379,2
0.658507,0.356279,0.383392,2
0.421591,-0.260928,-0.149342,2
0.406383,0.126622,0.249661,2
-0.560443,-0.307941,-0.084633,1
-0.598749,-0.039175,-0.089632,1
-0.624946,0.309937,-0.220801,1
-0.341011,-0.007089,0.098008,1
-0.431997,-0.252172,-0.101816,1
0.791707,0.056018,0.088254,2
-0.653600,0.042627,0.194793,1
0.385082,0.067885,0.256016,2
-0.523536,-0.309042,-0.010352,1
-0.614700,0.042401,-0.019033,1
-0.547834,-0.367250,0.064874,1
0.475073,0.105360,-0.054620,2
-0.853897,0.058226,-0.105746,1
0.521691,-0.353474,0.142147,2
0.905946,0.157558,0.285782,2
0.328328,0.266341,-0.075722,2
-0.110543,0.326594,0.197044,1
-0.410132,0.007670,-0.266465,1
-0.636595,-0.160889,0.058173,1
0.443405,-0.035869,0.066272,2
0.821764,-0.068966,-0.013450,2
-0.290064,0.109804,0.184142,1
0.401949,-0.069161,0.195569,2
0.749213,-0.286336,-0.291733,2
-0.124196,0.137544,0.074690,1
0.412911,0.005842,0.045733,2
-0.523981,-0.053660,0.064806,1
0.381751,-0.002658,0.146079,2
0.565190,-0.249098,0.136513,2
-0.600644,-0.048471,0.318816,1
0.764835,0.088395,0.216668,2
0.417398,-0.168739,-0.163025,2
-0.462437,-0.024345,-0.237432,1
0.181883,0.260440,0.272856,2
0.042984,-0.382475,-0.002853,2
-0.379252,-0.195455,-0.258715,1
0.453622,0.310232,0.132910,2
-0.420337,-0.401330,0.076330,1
0.415418,-0.083406,0.029291,2
-0.498525,-0.392512,0.100172,1
-0.506268,0.087833,-0.157942,1
-0.423885,-0.168072,0.097206,1
-0.723462,0.243926,0.007769,1
0.639346,-0.119341,0.111002,2
-0.509042,-0.292675,0.023378,1
0.325982,-0.424122,-0.119274,2
-0.339186,0.048029,0.222524,1
0.343044,0.217874,-0.138289,2
0.464093,-0.244873,0.382758,2
0.618938,0.081488,-0.314444,2
0.284530,0.084373,-0.118460,2
-0.110774,0.406460,0.426399,1
0.252216,0.411990,-0.201820,2
-0.685552,0.109968,0.223045,1
0.793705,-0.296239,0.487876,2
0.490293,-0.071812,0.127117,2
0.566657,0.422915,0.249967,2
0.819753,-0.078135,0.275894,2
-0.900991,-0.142065,-0.073877,1
0.362507,-0.469902,-0.210113,2
-0.126334,-0.170296,-0.050425,1
-0.477843,0.027865,0.045815,1
0.435200,0.348849,-0.152304,2
-0.391690,0.249719,0.067919,1
-0.404273,-0.014497,-0.351320,1
0.424366,-0.096045,-0.280828,2
0.221591,-0.173383,0.092611,2
-0.717935,0.382328,0.182786,1
0.185675,0.118555,0.018751,2
0.614440,0.086865,-0.114900,2
-0.325538,-0.078553,-0.053632,1
0.290401,-0.042214,-0.045965,2
0.330891,0.018573,0.023483,2
0.614507,-0.067174,0.021773,2
-0.553238,0.253972,0.243562,1
-0.502744,0.029398,-0.325696,1
0.526777,0.138929,0.154600,2
0.334373,0.154107,-0.014801,2
0.481652,-0.325636,0.390625,2
-0.769191,0.358344,-0.121286,1
-0.792749,0.326752,-0.124618,1
0.511591,0.316779,-0.242897,2
0.344390,0.034879,0.000428,2
-0.403698,-0.077473,-0.117027,1
-0.272191,-0.449874,-0.041759,1
-0.230542,0.185055,-0.049224,1
-0.823056,-0.361931,0.027168,1
0.633941,-0.217821,0.094996,2
