x,y,z,label
0.174433,-0.309196,0.380321,2
0.552650,-0.118130,-0.275760,2
-0.155414,-0.096975,-0.165583,1
-0.305226,-0.282271,-0.362520,1
-0.492681,-0.199182,-0.355416,1
0.370078,0.251195,0.260720,2
0.398087,-0.209344,-0.149783,2
-0.678865,-0.090814,-0.141951,1
-0.588981,0.323428,-0.151649,1
0.415447,-0.125634,-0.167726,2
0.322523,0.170862,0.314311,2
0.741813,0.322448,0.120362,2
0.982044,-0.338756,0.114599,2
-0.541408,0.152134,-0.173116,1
0.666351,-0.082887,0.101107,2
0.706386,-0.165929,-0.350493,2
0.541738,-0.157154,-0.008218,2
0.157118,0.085289,0.096644,2
0.195420,-0.337844,0.106856,2
-0.169864,-0.147554,-0.217940,1
0.539546,0.008998,0.105186,2
-0.494003,-0.104738,0.349116,1
0.663787,0.258380,0.314038,2
-0.681314,0.412496,0.301243,1
-0.222896,0.019053,-0.095334,1
-0.781757,0.159359,0.181748,1
0.456508,-0.172493,-0.089785,2
-0.737244,0.141671,-0.363189,1
-0.587832,0.026275,-0.326632,1
0.377855,-0.148697,0.317043,2
0.249346,-0.005290,0.324489,2
0.402491,0.031563,0.132057,2
0.719882,0.003647,0.118993,2
-0.637625,0.042083,0.226668,1
0.545077,0.332097,-0.247058,2
0.328264,-0.170734,-0.179906,2
-0.499373,-0.421495,0.438222,1
-0.381192,0.099767,0.221670,1
0.622059,-0.279954,0.012213,2
0.401219,0.035949,-0.062792,2
-0.293728,0.140498,-0.424259,1
0.442400,-0.261003,-0.193497,2
-0.758647,-0.061832,0.091550,1
-0.907379,-0.237038,-0.088960,1
0.488562,-0.109613,-0.120941,2
0.710626,0.328512,-0.193560,2
-0.005432,0.235278,0.005491,1
-0.374763,-0.412647,-0.012806,1
0.438254,0.189723,0.111443,2
0.487752,0.372913,-0.121301,2
0.436786,-0.100339,0.010745,2
0.142886,-0.329621,0.294630,2
-0.793179,0.138940,-0.139165,1
0.439809,-0.286084,-0.066960,2
0.521595,-0.369543,-0.203835,2
0.677235,0.135727,-0.104584,2
-0.328563,-0.019003,0.001726,1
0.556136,0.412609,0.041887,2
-0.584387,-0.191509,0.207231,1
0.452315,-0.110546,0.076079,2
-0.225791,0.192288,0.372112,1
-0.345512,0.170333,-0.443111,1
-0.063897,-0.229611,0.142832,1
-0.403419,-0.330757,-0.147880,1
-0.216200,0.377928,-0.064109,1
0.550238,0.007425,0.025030,2
-0.737509,0.149994,-0.057681,1
-0.594104,0.035966,0.112498,1
-0.418375,0.124416,-0.006490,1
-0.356786,-0.232694,-0.082840,1
-0.477554,0.253220,-0.141575,1
-0.611348,0.331663,0.009804,1
0.435916,0.042271,0.214803,2
0.656215,-0.070401,-0.216861,2
0.993833,0.040058,0.020970,2
-0.241318,0.000405,0.050846,1
-0.335133,-0.264012,-0.018528,1
-0.870933,-0.221410,-0.075650,1
-0.051092,0.115530,0.018755,1
0.865481,-0.100201,-0.226922,2
-0.750854,0.381010,-0.206462,1
-0.696623,0.367565,-0.035777,1
0.218158,-0.231234,-0.000796,2
0.302105,0.379392,0.296963,2
-0.206548,-0.447578,0.171670,1
-0.368350,0.246218,-0.106823,1
-0.526686,0.127931,0.282605,1
-0.397346,0.281921,-0.236362,1
0.274724,-0.164746,0.040028,2
-0.580770,-0.249956,0.022195,1
-0.165974,0.231996,-0.052186,1
-0.737839,0.119721,0.015836,1
0.853070,-0.112587,-0.098775,2
-0.489843,-0.007795,-0.101507,1
-0.500365,-0.001919,-0.159258,1
0.438589,-0.191419,-0.211989,2
-0.382610,0.213048,0.049857,1
0.533221,0.167156,0.311275,2
