x,y,z,label
-0.372668,-0.085919,-0.230814,1
0.138794,0.463815,0.118160,2
0.354285,-0.235942,0.308147,2
-0.760733,0.452950,0.244826,1
0.557245,-0.008446,0.017931,2
0.209872,0.089259,-0.047297,2
0.624920,-0.337493,0.240944,2
-0.358209,-0.030571,0.265254,1
0.341403,-0.270571,0.025298,2
-0.366706,-0.177170,-0.066740,1
-0.736335,0.048149,-0.013747,1
-0.623553,-0.296758,-0.033608,1
0.814958,0.112075,0.167912,2
-0.714181,-0.093901,0.054259,1
0.648311,0.240910,-0.078270,2
-0.479255,-0.016339,-0.417819,1
-0.062696,-0.104624,0.285550,1
0.596998,-0.173444,0.092770,2
-0.295067,-0.090254,0.133197,1
0.305380,0.062370,-0.005046,2
0.766085,-0.154571,-0.313026,2
0.753961,0.072864,0.006361,2
0.724881,-0.217109,-0.093263,2
-0.295572,-0.413676,-0.110090,1
0.809499,0.321037,-0.046869,2
-0.705831,0.158074,0.186284,1
0.415511,-0.197397,0.116401,2
0.368212,-0.190699,-0.070664,2
0.547304,0.298759,-0.003417,2
0.319717,-0.359870,0.001983,2
0.400219,-0.246174,-0.187802,2
0.650934,0.085406,0.098939,2
0.428221,0.238829,-0.003070,2
0.185963,0.354450,-0.146196,2
0.551113,-0.007018,-0.039197,2
-0.620206,-0.019987,-0.021768,1
-0.516062,-0.189859,0.093435,1
-0.383867,-0.081464,-0.275094,1
-0.313163,0.064476,0.041245,1
0.790846,0.313853,0.126899,2
0.455113,-0.439064,0.011866,2
-0.358829,-0.033073,-0.237001,1
0.672123,0.102119,-0.327191,2
-0.796743,-0.223178,0.036750,1
0.697781,0.220763,0.129729,2
0.175655,-0.310804,0.002213,2
-0.220255,0.334366,0.274973,1
-0.279741,0.128614,0.082246,1
0.453908,0.190794,-0.303457,2
-0.445737,-0.102289,-0.007994,1
-0.587950,0.128042,0.058390,1
0.382014,-0.079936,-0.060271,2
-0.836433,0.004016,-0.053758,1
-0.645078,-0.324823,-0.004963,1
0.278360,-0.100846,0.425213,2
0.179987,-0.359052,-0.143354,2
0.504165,-0.018483,-0.131243,2
0.601218,0.447148,0.014041,2
