x,y,z,label
0.505790,0.269729,-0.148752,2
-0.785292,-0.224976,-0.043070,1
-0.459779,0.058931,0.171142,1
0.705048,-0.290576,-0.439127,2
-0.569848,0.188008,0.127794,1
-0.751375,-0.129360,0.211211,1
0.878789,-0.311562,-0.206132,2
-0.786238,-0.087924,0.103820,1
-0.688104,0.030695,0.074199,1
0.907589,-0.302100,0.095670,2
-0.457665,-0.251464,-0.059350,1
-0.287413,0.227987,-0.372966,1
-0.523289,0.062674,0.385058,1
0.489982,-0.021210,-0.034355,2
-0.293763,-0.106625,-0.037415,1
0.548714,-0.070477,-0.247724,2
-0.235166,-0.222043,0.472070,1
-0.293549,-0.076026,0.172419,1
-0.420542,-0.353955,-0.119065,1
-0.583141,-0.111135,0.034024,1
0.685607,0.230966,-0.248955,2
-0.568025,0.228084,-0.077361,1
-0.639919,-0.141234,0.255438,1
-0.377675,0.233832,-0.176904,1
-0.416804,-0.148647,0.472307,1
-0.459165,-0.101591,-0.068596,1
0.587431,-0.011207,-0.110187,2
-0.054550,-0.389528,0.131457,1
0.453990,-0.297165,0.034321,2
-0.424473,-0.444421,0.136980,1
0.820189,0.016829,0.200881,2
0.155192,-0.050796,-0.326351,2
0.262054,0.220463,-0.217604,2
0.520996,0.173986,0.287946,2
-0.811847,0.014146,0.114744,1
-0.687266,-0.207202,0.176286,1
-0.504973,-0.223932,-0.057004,1
0.286912,-0.065130,0.170256,2
0.457767,0.008486,0.071525,2
0.676774,0.165070,0.228120,2
-0.333201,0.150210,0.378226,1
-0.570605,-0.036600,0.199981,1
-0.147460,0.006167,0.135637,1
-0.633681,0.068967,0.084992,1
0.531457,-0.160138,-0.431391,2
-0.437619,-0.280832,0.396237,1
-0.802252,0.465704,0.011179,1
-0.439074,-0.223654,-0.026914,1
-0.181189,0.006239,-0.316698,1
0.426930,0.001529,-0.217852,2
-0.640629,-0.393895,-0.181554,1
0.039881,0.043929,0.102015,2
0.625878,0.050616,-0.382683,2
0.417003,-0.023838,-0.101347,2
0.220047,0.041995,-0.051461,2
-0.128757,-0.090953,-0.214692,1
-0.771154,0.026540,-0.021808,1
-0.599270,-0.243216,-0.217550,1
-0.408486,-0.497697,0.168153,1
0.702460,-0.162471,0.135169,2
0.299796,-0.043655,-0.066573,2
-0.237918,-0.074721,-0.084721,1
-0.565204,0.073145,-0.361235,1
-0.737812,0.172030,-0.001274,1
-0.646934,-0.042953,0.038125,1
0.261244,0.349477,0.192627,2
1.000000,0.179186,0.042349,2
0.309491,-0.449827,-0.025716,2
-0.242716,-0.019560,0.126490,1
-0.576100,-0.321150,-0.229746,1
0.334316,-0.011769,0.020251,2
0.245889,-0.115469,-0.045968,2
0.716009,0.004406,-0.300664,2
0.452527,-0.132062,-0.119374,2
0.655402,0.198154,-0.016014,2
0.604076,-0.020376,0.064229,2
0.318002,-0.298239,0.213436,2
0.419293,-0.051737,0.400209,2
0.505843,-0.071964,0.227235,2
-0.335068,0.032091,-0.027864,1
0.485154,-0.062518,-0.174398,2
0.764011,0.365453,-0.368010,2
-0.288848,-0.177381,-0.075217,1
-0.456475,0.056229,0.294223,1
-0.950017,-0.301831,0.102569,1
-0.754212,-0.116354,-0.266087,1
0.428449,0.206935,0.328590,2
0.168959,-0.265349,-0.142573,2
0.233401,-0.156872,-0.237784,2
0.556033,0.175710,0.213178,2
0.341090,-0.051994,0.492457,2
0.666081,-0.057286,0.202796,2
-0.476704,-0.221682,-0.034644,1
-0.740839,0.107217,-0.066854,1
0.760832,0.095545,0.090415,2
-0.310564,-0.309274,0.215313,1
0.578740,0.298119,-0.062452,2
0.720459,-0.118767,0.065106,2
-0.749792,0.002574,-0.373675,1
-0.191744,-0.051939,-0.211680,1
-0.631999,-0.071524,-0.085831,1
0.115258,0.165133,-0.055805,2
0.742540,0.271067,-0.013422,2
0.649573,0.145310,-0.021819,2
