x,y,z,label
0.772858,-0.016758,0.124203,2
0.642364,-0.238610,-0.178061,2
-0.532265,0.285273,0.204516,1
0.260644,0.014638,0.156911,2
0.491430,0.308299,-0.093378,2
-0.305658,0.063825,-0.288583,1
0.203441,-0.171721,0.225050,2
0.912605,0.136529,0.017979,2
0.425356,-0.219950,0.093542,2
-0.677097,0.192391,0.106136,1
0.375848,-0.165695,0.232754,2
0.699397,-0.308105,-0.198049,2
0.317881,-0.061631,-0.098087,2
-0.320781,0.082946,-0.239664,1
-0.439772,0.091756,-0.078564,1
-0.559460,-0.094487,-0.047812,1
-0.268013,-0.284020,-0.119221,1
0.556470,-0.474676,-0.023801,2
0.487919,0.188123,-0.234722,2
-0.574746,0.336020,0.493630,1
-0.589059,-0.243278,0.417090,1
0.749902,0.064396,0.299027,2
-0.447077,0.046310,0.096611,1
0.585886,0.316575,-0.129402,2
-0.466971,-0.474430,0.131463,1
0.414917,0.079392,0.123290,2
0.202641,0.443397,0.304118,2
0.558974,-0.118516,-0.129742,2
0.631529,-0.412880,0.228905,2
0.778178,-0.266146,0.046036,2
0.458180,0.084427,0.243642,2
-0.229603,-0.028132,-0.393085,1
0.404108,-0.162535,-0.134966,2
0.623618,-0.310539,-0.156105,2
-0.446048,0.096962,-0.144588,1
-0.413920,0.032783,0.120711,1
-0.194798,-0.289349,-0.039936,1
0.606643,-0.149737,-0.074680,2
0.473952,-0.156390,0.353559,2
0.566496,-0.120062,-0.278080,2
-0.270147,0.013305,-0.024512,1
0.079411,0.453270,0.015224,2
-0.694400,-0.143540,-0.033995,1
0.672928,-0.254617,-0.098533,2
-0.605113,0.187280,0.087857,1
-0.371475,-0.024979,-0.097477,1
0.576421,0.002724,0.098667,2
-0.413480,0.352141,0.049303,1
0.508369,-0.009947,0.125799,2
0.545216,-0.095146,-0.172323,2
-0.440859,0.099295,-0.217223,1
0.560672,0.055712,0.483037,2
-0.261593,0.038324,-0.243431,1
-1.000000,-0.074198,-0.101495,1
0.792326,0.016460,-0.080789,2
-0.465029,-0.218724,-0.301129,1
-0.426886,0.090629,-0.038527,1
0.686479,0.266932,0.272395,2
0.394891,0.166121,-0.303843,2
-0.313053,-0.072514,0.388016,1
