x,y,z,label
-0.263678,-0.402483,-0.131347,1
-0.582683,-0.151857,0.191786,1
-0.218635,0.029164,-0.297622,1
-0.549133,-0.243592,0.065562,1
-0.567657,0.028793,0.258663,1
-0.399502,0.303418,-0.139769,1
-0.563540,0.062296,-0.106445,1
-0.654851,-0.349725,-0.055949,1
0.507012,0.262807,0.346639,2
0.214801,-0.416749,-0.006426,2
0.192076,-0.124436,-0.328699,2
-0.769608,0.267650,-0.114690,1
-0.036724,0.155844,-0.115525,1
0.686696,-0.247458,0.100077,2
-0.541021,0.200882,0.246495,1
0.194000,0.316123,-0.005912,2
0.156628,0.202186,-0.125206,2
0.566800,-0.060321,-0.103000,2
0.654632,0.500000,0.222566,2
0.202811,0.070331,0.170822,2
-0.397484,0.414763,0.038361,1
-0.158046,-0.075995,-0.046090,1
0.558322,0.229319,0.101434,2
-0.246165,-0.186377,0.167171,1
0.442256,0.210378,-0.089599,2
-0.683205,0.024604,-0.023145,1
0.261885,-0.019474,-0.495137,2
0.593759,-0.433010,-0.057096,2
0.421698,-0.301428,0.000770,2
0.354177,-0.229778,0.153842,2
-0.844466,-0.078693,-0.247969,1
-0.517194,0.199838,0.250642,1
-0.565187,0.098401,0.077653,1
-0.605228,0.351667,0.320923,1
-0.382428,0.351462,-0.040601,1
-0.416973,0.041514,0.178844,1
-0.843380,-0.030233,0.052120,1
-0.578576,0.209118,-0.193735,1
0.521843,0.032129,-0.006572,2
-0.399573,0.133739,0.033369,1
0.383268,-0.158630,0.024102,2
0.757771,0.036232,0.456110,2
0.566178,0.174107,-0.115789,2
0.457629,-0.134939,0.184645,2
0.622803,-0.104735,-0.049681,2
0.071698,0.149589,0.057730,2
0.456138,0.058047,0.111712,2
0.546051,-0.094326,0.180016,2
0.303050,-0.148104,0.191815,2
-0.645648,0.079149,-0.162092,1
-0.425747,0.269470,0.047174,1
0.416113,0.441083,-0.020117,2
-0.857091,-0.171949,-0.153335,1
0.693794,-0.136238,-0.011097,2
-0.298471,-0.159908,0.154321,1
-0.380774,-0.361459,-0.094561,1
0.683264,-0.049619,-0.211115,2
-0.433370,-0.290732,0.405572,1
-0.081572,-0.199195,0.146613,1
0.542232,0.136580,-0.231352,2
-0.509514,-0.155552,-0.022062,1
-0.202593,-0.106340,-0.044944,1
0.101806,0.196564,0.185958,2
-0.233838,0.305200,0.029477,1
-0.675141,0.199280,0.386275,1
0.888817,0.181289,-0.096535,2
-0.114804,0.098267,-0.071980,1
-0.617174,-0.155870,0.126303,1
0.931569,-0.106290,-0.334649,2
-0.593037,-0.097013,0.373183,1
-0.439812,0.236665,-0.292126,1
-0.524640,-0.193372,0.130402,1
-0.354404,0.158451,0.131212,1
0.582103,-0.146581,-0.121413,2
-0.519856,0.034705,-0.202649,1
0.386995,-0.085519,0.361692,2
-0.474180,0.191706,0.197359,1
0.176819,-0.189961,0.152545,2
-0.375831,0.169711,-0.108312,1
-0.463978,-0.266723,-0.054386,1
0.432687,0.246794,-0.235207,2
-0.328341,-0.077685,-0.061681,1
0.452600,-0.056553,-0.118126,2
-0.652439,-0.045435,-0.012437,1
0.197574,0.256857,0.085627,2
0.544531,-0.149010,-0.027909,2
0.750205,-0.004331,-0.313944,2
-0.685298,0.212080,0.023846,1
-0.607378,0.485502,0.037072,1
-0.585472,0.152879,-0.155714,1
0.673660,-0.283863,0.089377,2
0.778309,-0.107209,-0.293055,2
-0.372286,0.200797,-0.240580,1
-0.554374,-0.283868,-0.137931,1
